StopName,ArrivalTime,DepartureTime
G-10/G-11,11:15:41,11:16:01
Tanki Stop,11:18:28,11:18:48
PHA Flats,11:19:28,11:19:48
G-10 Markaz,11:20:28,11:20:48
College Morh,11:22:38,11:22:58
Police Flats,11:25:13,11:25:33
G-9 Markaz,11:27:59,11:28:19
Karachi Company,11:30:24,11:30:44
G-9/4,11:31:34,11:31:54
Chaman Metro Station,11:33:32,11:33:52
Development Park,11:35:25,11:35:45
G-8 Markaz,11:37:28,11:37:48
Dental Hospital,11:38:44,11:39:04
NORI Hospital,11:41:57,11:42:17
Children Hospital,11:44:28,11:44:48
PIMS Hospital,11:47:20,11:47:20
Police Foundation Metro Station,11:10:00,11:10:00
A.K Bari Road,11:11:00,11:11:20
Bar Council,11:12:10,11:12:30
NUST Metro Station,11:13:50,11:14:10
Mehrabad,11:20:20,11:20:40
G-11 Markaz,11:22:35,11:22:55
Institute of Modern Studies,11:24:31,11:24:51
G-10/G-11,11:25:41,11:26:01
Tanki Stop,11:28:28,11:28:48
PHA Flats,11:29:28,11:29:48
G-10 Markaz,11:30:28,11:30:48
College Morh,11:32:38,11:32:58
Police Flats,11:35:13,11:35:33
G-9 Markaz,11:37:59,11:38:19
Karachi Company,11:40:24,11:40:44
G-9/4,11:41:34,11:41:54
Chaman Metro Station,11:43:32,11:43:52
Development Park,11:45:25,11:45:45
G-8 Markaz,11:47:28,11:47:48
Dental Hospital,11:48:44,11:49:04
NORI Hospital,11:51:57,11:52:17
Children Hospital,11:54:28,11:54:48
PIMS Hospital,11:57:20,11:57:20
Police Foundation Metro Station,11:20:00,11:20:00
A.K Bari Road,11:21:00,11:21:20
Bar Council,11:22:10,11:22:30
NUST Metro Station,11:23:50,11:24:10
Mehrabad,11:30:20,11:30:40
G-11 Markaz,11:32:35,11:32:55
Institute of Modern Studies,11:34:31,11:34:51
G-10/G-11,11:35:41,11:36:01
Tanki Stop,11:38:28,11:38:48
PHA Flats,11:39:28,11:39:48
G-10 Markaz,11:40:28,11:40:48
College Morh,11:42:38,11:42:58
Police Flats,11:45:13,11:45:33
G-9 Markaz,11:47:59,11:48:19
Karachi Company,11:50:24,11:50:44
G-9/4,11:51:34,11:51:54
Chaman Metro Station,11:53:32,11:53:52
Development Park,11:55:25,11:55:45
G-8 Markaz,11:57:28,11:57:48
Dental Hospital,11:58:44,11:59:04
NORI Hospital,12:01:57,12:02:17
Children Hospital,12:04:28,12:04:48
PIMS Hospital,12:07:20,12:07:20
Police Foundation Metro Station,11:30:00,11:30:00
A.K Bari Road,11:31:00,11:31:20
Bar Council,11:32:10,11:32:30
NUST Metro Station,11:33:50,11:34:10
Mehrabad,11:40:20,11:40:40
G-11 Markaz,11:42:35,11:42:55
Institute of Modern Studies,11:44:31,11:44:51
G-10/G-11,11:45:41,11:46:01
Tanki Stop,11:48:28,11:48:48
PHA Flats,11:49:28,11:49:48
G-10 Markaz,11:50:28,11:50:48
College Morh,11:52:38,11:52:58
Police Flats,11:55:13,11:55:33
G-9 Markaz,11:57:59,11:58:19
Karachi Company,12:00:24,12:00:44
G-9/4,12:01:34,12:01:54
Chaman Metro Station,12:03:32,12:03:52
Development Park,12:05:25,12:05:45
G-8 Markaz,12:07:28,12:07:48
Dental Hospital,12:08:44,12:09:04
NORI Hospital,12:11:57,12:12:17
Children Hospital,12:14:28,12:14:48
PIMS Hospital,12:17:20,12:17:20
Police Foundation Metro Station,11:40:00,11:40:00
A.K Bari Road,11:41:00,11:41:20
Bar Council,11:42:10,11:42:30
NUST Metro Station,11:43:50,11:44:10
Mehrabad,11:50:20,11:50:40
G-11 Markaz,11:52:35,11:52:55
Institute of Modern Studies,11:54:31,11:54:51
G-10/G-11,11:55:41,11:56:01
Tanki Stop,11:58:28,11:58:48
PHA Flats,11:59:28,11:59:48
G-10 Markaz,12:00:28,12:00:48
College Morh,12:02:38,12:02:58
Police Flats,12:05:13,12:05:33
G-9 Markaz,12:07:59,12:08:19
Karachi Company,12:10:24,12:10:44
G-9/4,12:11:34,12:11:54
Chaman Metro Station,12:13:32,12:13:52
Development Park,12:15:25,12:15:45
G-8 Markaz,12:17:28,12:17:48
Dental Hospital,12:18:44,12:19:04
NORI Hospital,12:21:57,12:22:17
Children Hospital,12:24:28,12:24:48
PIMS Hospital,12:27:20,12:27:20
Police Foundation Metro Station,11:50:00,11:50:00
A.K Bari Road,11:51:00,11:51:20
Bar Council,11:52:10,11:52:30
NUST Metro Station,11:53:50,11:54:10
Mehrabad,12:00:20,12:00:40
G-11 Markaz,12:02:35,12:02:55
Institute of Modern Studies,12:04:31,12:04:51
G-10/G-11,12:05:41,12:06:01
Tanki Stop,12:08:28,12:08:48
PHA Flats,12:09:28,12:09:48
G-10 Markaz,12:10:28,12:10:48
College Morh,12:12:38,12:12:58
Police Flats,12:15:13,12:15:33
G-9 Markaz,12:17:59,12:18:19
Karachi Company,12:20:24,12:20:44
G-9/4,12:21:34,12:21:54
Chaman Metro Station,12:23:32,12:23:52
Development Park,12:25:25,12:25:45
G-8 Markaz,12:27:28,12:27:48
Dental Hospital,12:28:44,12:29:04
NORI Hospital,12:31:57,12:32:17
Children Hospital,12:34:28,12:34:48
PIMS Hospital,12:37:20,12:37:20
Police Foundation Metro Station,12:00:00,12:00:00
A.K Bari Road,12:01:00,12:01:20
Bar Council,12:02:10,12:02:30
NUST Metro Station,12:03:50,12:04:10
Mehrabad,12:10:20,12:10:40
G-11 Markaz,12:12:35,12:12:55
Institute of Modern Studies,12:14:31,12:14:51
G-10/G-11,12:15:41,12:16:01
Tanki Stop,12:18:28,12:18:48
PHA Flats,12:19:28,12:19:48
G-10 Markaz,12:20:28,12:20:48
College Morh,12:22:38,12:22:58
Police Flats,12:25:13,12:25:33
G-9 Markaz,12:27:59,12:28:19
Karachi Company,12:30:24,12:30:44
G-9/4,12:31:34,12:31:54
Chaman Metro Station,12:33:32,12:33:52
Development Park,12:35:25,12:35:45
G-8 Markaz,12:37:28,12:37:48
Dental Hospital,12:38:44,12:39:04
NORI Hospital,12:41:57,12:42:17
Children Hospital,12:44:28,12:44:48
PIMS Hospital,12:47:20,12:47:20
Police Foundation Metro Station,12:10:00,12:10:00
A.K Bari Road,12:11:00,12:11:20
Bar Council,12:12:10,12:12:30
NUST Metro Station,12:13:50,12:14:10
Mehrabad,12:20:20,12:20:40
G-11 Markaz,12:22:35,12:22:55
Institute of Modern Studies,12:24:31,12:24:51
G-10/G-11,12:25:41,12:26:01
Tanki Stop,12:28:28,12:28:48
PHA Flats,12:29:28,12:29:48
G-10 Markaz,12:30:28,12:30:48
College Morh,12:32:38,12:32:58
Police Flats,12:35:13,12:35:33
G-9 Markaz,12:37:59,12:38:19
Karachi Company,12:40:24,12:40:44
G-9/4,12:41:34,12:41:54
Chaman Metro Station,12:43:32,12:43:52
Development Park,12:45:25,12:45:45
G-8 Markaz,12:47:28,12:47:48
Dental Hospital,12:48:44,12:49:04
NORI Hospital,12:51:57,12:52:17
Children Hospital,12:54:28,12:54:48
PIMS Hospital,12:57:20,12:57:20
Police Foundation Metro Station,12:20:00,12:20:00
A.K Bari Road,12:21:00,12:21:20
Bar Council,12:22:10,12:22:30
NUST Metro Station,12:23:50,12:24:10
Mehrabad,12:30:20,12:30:40
G-11 Markaz,12:32:35,12:32:55
Institute of Modern Studies,12:34:31,12:34:51
G-10/G-11,12:35:41,12:36:01
Tanki Stop,12:38:28,12:38:48
PHA Flats,12:39:28,12:39:48
G-10 Markaz,12:40:28,12:40:48
College Morh,12:42:38,12:42:58
Police Flats,12:45:13,12:45:33
G-9 Markaz,12:47:59,12:48:19
Karachi Company,12:50:24,12:50:44
G-9/4,12:51:34,12:51:54
Chaman Metro Station,12:53:32,12:53:52
Development Park,12:55:25,12:55:45
G-8 Markaz,12:57:28,12:57:48
Dental Hospital,12:58:44,12:59:04
NORI Hospital,13:01:57,13:02:17
Children Hospital,13:04:28,13:04:48
PIMS Hospital,13:07:20,13:07:20
Police Foundation Metro Station,12:30:00,12:30:00
A.K Bari Road,12:31:00,12:31:20
Bar Council,12:32:10,12:32:30
NUST Metro Station,12:33:50,12:34:10
Mehrabad,12:40:20,12:40:40
G-11 Markaz,12:42:35,12:42:55
Institute of Modern Studies,12:44:31,12:44:51
G-10/G-11,12:45:41,12:46:01
Tanki Stop,12:48:28,12:48:48
PHA Flats,12:49:28,12:49:48
G-10 Markaz,12:50:28,12:50:48
College Morh,12:52:38,12:52:58
Police Flats,12:55:13,12:55:33
G-9 Markaz,12:57:59,12:58:19
Karachi Company,13:00:24,13:00:44
G-9/4,13:01:34,13:01:54
Chaman Metro Station,13:03:32,13:03:52
Development Park,13:05:25,13:05:45
G-8 Markaz,13:07:28,13:07:48
Dental Hospital,13:08:44,13:09:04
NORI Hospital,13:11:57,13:12:17
Children Hospital,13:14:28,13:14:48
PIMS Hospital,13:17:20,13:17:20
Police Foundation Metro Station,12:40:00,12:40:00
A.K Bari Road,12:41:00,12:41:20
Bar Council,12:42:10,12:42:30
NUST Metro Station,12:43:50,12:44:10
Mehrabad,12:50:20,12:50:40
G-11 Markaz,12:52:35,12:52:55
Institute of Modern Studies,12:54:31,12:54:51
G-10/G-11,12:55:41,12:56:01
Tanki Stop,12:58:28,12:58:48
PHA Flats,12:59:28,12:59:48
G-10 Markaz,13:00:28,13:00:48
College Morh,13:02:38,13:02:58
Police Flats,13:05:13,13:05:33
G-9 Markaz,13:07:59,13:08:19
Karachi Company,13:10:24,13:10:44
G-9/4,13:11:34,13:11:54
Chaman Metro Station,13:13:32,13:13:52
Development Park,13:15:25,13:15:45
G-8 Markaz,13:17:28,13:17:48
Dental Hospital,13:18:44,13:19:04
NORI Hospital,13:21:57,13:22:17
Children Hospital,13:24:28,13:24:48
PIMS Hospital,13:27:20,13:27:20
Police Foundation Metro Station,12:50:00,12:50:00
A.K Bari Road,12:51:00,12:51:20
Bar Council,12:52:10,12:52:30
NUST Metro Station,12:53:50,12:54:10
Mehrabad,13:00:20,13:00:40
G-11 Markaz,13:02:35,13:02:55
Institute of Modern Studies,13:04:31,13:04:51
G-10/G-11,13:05:41,13:06:01
Tanki Stop,13:08:28,13:08:48
PHA Flats,13:09:28,13:09:48
G-10 Markaz,13:10:28,13:10:48
College Morh,13:12:38,13:12:58
Police Flats,13:15:13,13:15:33
G-9 Markaz,13:17:59,13:18:19
Karachi Company,13:20:24,13:20:44
G-9/4,13:21:34,13:21:54
Chaman Metro Station,13:23:32,13:23:52
Development Park,13:25:25,13:25:45
G-8 Markaz,13:27:28,13:27:48
Dental Hospital,13:28:44,13:29:04
NORI Hospital,13:31:57,13:32:17
Children Hospital,13:34:28,13:34:48
PIMS Hospital,13:37:20,13:37:20
Police Foundation Metro Station,13:00:00,13:00:00
A.K Bari Road,13:01:00,13:01:20
Bar Council,13:02:10,13:02:30
NUST Metro Station,13:03:50,13:04:10
Mehrabad,13:10:20,13:10:40
G-11 Markaz,13:12:35,13:12:55
Institute of Modern Studies,13:14:31,13:14:51
G-10/G-11,13:15:41,13:16:01
Tanki Stop,13:18:28,13:18:48
PHA Flats,13:19:28,13:19:48
G-10 Markaz,13:20:28,13:20:48
College Morh,13:22:38,13:22:58
Police Flats,13:25:13,13:25:33
G-9 Markaz,13:27:59,13:28:19
Karachi Company,13:30:24,13:30:44
G-9/4,13:31:34,13:31:54
Chaman Metro Station,13:33:32,13:33:52
Development Park,13:35:25,13:35:45
G-8 Markaz,13:37:28,13:37:48
Dental Hospital,13:38:44,13:39:04
NORI Hospital,13:41:57,13:42:17
Children Hospital,13:44:28,13:44:48
PIMS Hospital,13:47:20,13:47:20
Police Foundation Metro Station,13:10:00,13:10:00
A.K Bari Road,13:11:00,13:11:20
Bar Council,13:12:10,13:12:30
NUST Metro Station,13:13:50,13:14:10
Mehrabad,13:20:20,13:20:40
G-11 Markaz,13:22:35,13:22:55
Institute of Modern Studies,13:24:31,13:24:51
G-10/G-11,13:25:41,13:26:01
Tanki Stop,13:28:28,13:28:48
PHA Flats,13:29:28,13:29:48
G-10 Markaz,13:30:28,13:30:48
College Morh,13:32:38,13:32:58
Police Flats,13:35:13,13:35:33
G-9 Markaz,13:37:59,13:38:19
Karachi Company,13:40:24,13:40:44
G-9/4,13:41:34,13:41:54
Chaman Metro Station,13:43:32,13:43:52
Development Park,13:45:25,13:45:45
G-8 Markaz,13:47:28,13:47:48
Dental Hospital,13:48:44,13:49:04
NORI Hospital,13:51:57,13:52:17
Children Hospital,13:54:28,13:54:48
PIMS Hospital,13:57:20,13:57:20
Police Foundation Metro Station,13:20:00,13:20:00
A.K Bari Road,13:21:00,13:21:20
Bar Council,13:22:10,13:22:30
NUST Metro Station,13:23:50,13:24:10
Mehrabad,13:30:20,13:30:40
G-11 Markaz,13:32:35,13:32:55
Institute of Modern Studies,13:34:31,13:34:51
G-10/G-11,13:35:41,13:36:01
Tanki Stop,13:38:28,13:38:48
PHA Flats,13:39:28,13:39:48
G-10 Markaz,13:40:28,13:40:48
College Morh,13:42:38,13:42:58
Police Flats,13:45:13,13:45:33
G-9 Markaz,13:47:59,13:48:19
Karachi Company,13:50:24,13:50:44
G-9/4,13:51:34,13:51:54
Chaman Metro Station,13:53:32,13:53:52
Development Park,13:55:25,13:55:45
G-8 Markaz,13:57:28,13:57:48
Dental Hospital,13:58:44,13:59:04
NORI Hospital,14:01:57,14:02:17
Children Hospital,14:04:28,14:04:48
PIMS Hospital,14:07:20,14:07:20
Police Foundation Metro Station,13:30:00,13:30:00
A.K Bari Road,13:31:00,13:31:20
Bar Council,13:32:10,13:32:30
NUST Metro Station,13:33:50,13:34:10
Mehrabad,13:40:20,13:40:40
G-11 Markaz,13:42:35,13:42:55
Institute of Modern Studies,13:44:31,13:44:51
G-10/G-11,13:45:41,13:46:01
Tanki Stop,13:48:28,13:48:48
PHA Flats,13:49:28,13:49:48
G-10 Markaz,13:50:28,13:50:48
College Morh,13:52:38,13:52:58
Police Flats,13:55:13,13:55:33
G-9 Markaz,13:57:59,13:58:19
Karachi Company,14:00:24,14:00:44
G-9/4,14:01:34,14:01:54
Chaman Metro Station,14:03:32,14:03:52
Development Park,14:05:25,14:05:45
G-8 Markaz,14:07:28,14:07:48
Dental Hospital,14:08:44,14:09:04
NORI Hospital,14:11:57,14:12:17
Children Hospital,14:14:28,14:14:48
PIMS Hospital,14:17:20,14:17:20
Police Foundation Metro Station,13:50:00,13:50:00
A.K Bari Road,13:51:00,13:51:20
Bar Council,13:52:10,13:52:30
NUST Metro Station,13:53:50,13:54:10
Mehrabad,14:00:20,14:00:40
G-11 Markaz,14:02:35,14:02:55
Institute of Modern Studies,14:04:31,14:04:51
G-10/G-11,14:05:41,14:06:01
Tanki Stop,14:08:28,14:08:48
PHA Flats,14:09:28,14:09:48
G-10 Markaz,14:10:28,14:10:48
College Morh,14:12:38,14:12:58
Police Flats,14:15:13,14:15:33
G-9 Markaz,14:17:59,14:18:19
Karachi Company,14:20:24,14:20:44
G-9/4,14:21:34,14:21:54
Chaman Metro Station,14:23:32,14:23:52
Development Park,14:25:25,14:25:45
G-8 Markaz,14:27:28,14:27:48
Dental Hospital,14:28:44,14:29:04
NORI Hospital,14:31:57,14:32:17
Children Hospital,14:34:28,14:34:48
PIMS Hospital,14:37:20,14:37:20
Police Foundation Metro Station,14:00:00,14:00:00
A.K Bari Road,14:01:00,14:01:20
Bar Council,14:02:10,14:02:30
NUST Metro Station,14:03:50,14:04:10
Mehrabad,14:10:20,14:10:40
G-11 Markaz,14:12:35,14:12:55
Institute of Modern Studies,14:14:31,14:14:51
G-10/G-11,14:15:41,14:16:01
Tanki Stop,14:18:28,14:18:48
PHA Flats,14:19:28,14:19:48
G-10 Markaz,14:20:28,14:20:48
College Morh,14:22:38,14:22:58
Police Flats,14:25:13,14:25:33
G-9 Markaz,14:27:59,14:28:19
Karachi Company,14:30:24,14:30:44
G-9/4,14:31:34,14:31:54
Chaman Metro Station,14:33:32,14:33:52
Development Park,14:35:25,14:35:45
G-8 Markaz,14:37:28,14:37:48
Dental Hospital,14:38:44,14:39:04
NORI Hospital,14:41:57,14:42:17
Children Hospital,14:44:28,14:44:48
PIMS Hospital,14:47:20,14:47:20
Police Foundation Metro Station,14:10:00,14:10:00
A.K Bari Road,14:11:00,14:11:20
Bar Council,14:12:10,14:12:30
NUST Metro Station,14:13:50,14:14:10
Mehrabad,14:20:20,14:20:40
G-11 Markaz,14:22:35,14:22:55
Institute of Modern Studies,14:24:31,14:24:51
G-10/G-11,14:25:41,14:26:01
Tanki Stop,14:28:28,14:28:48
PHA Flats,14:29:28,14:29:48
G-10 Markaz,14:30:28,14:30:48
College Morh,14:32:38,14:32:58
Police Flats,14:35:13,14:35:33
G-9 Markaz,14:37:59,14:38:19
Karachi Company,14:40:24,14:40:44
G-9/4,14:41:34,14:41:54
Chaman Metro Station,14:43:32,14:43:52
Development Park,14:45:25,14:45:45
G-8 Markaz,14:47:28,14:47:48
Dental Hospital,14:48:44,14:49:04
NORI Hospital,14:51:57,14:52:17
Children Hospital,14:54:28,14:54:48
PIMS Hospital,14:57:20,14:57:20
Police Foundation Metro Station,14:20:00,14:20:00
A.K Bari Road,14:21:00,14:21:20
Bar Council,14:22:10,14:22:30
NUST Metro Station,14:23:50,14:24:10
Mehrabad,14:30:20,14:30:40
G-11 Markaz,14:32:35,14:32:55
Institute of Modern Studies,14:34:31,14:34:51
G-10/G-11,14:35:41,14:36:01
Tanki Stop,14:38:28,14:38:48
PHA Flats,14:39:28,14:39:48
G-10 Markaz,14:40:28,14:40:48
College Morh,14:42:38,14:42:58
Police Flats,14:45:13,14:45:33
G-9 Markaz,14:47:59,14:48:19
Karachi Company,14:50:24,14:50:44
G-9/4,14:51:34,14:51:54
Chaman Metro Station,14:53:32,14:53:52
Development Park,14:55:25,14:55:45
G-8 Markaz,14:57:28,14:57:48
Dental Hospital,14:58:44,14:59:04
NORI Hospital,15:01:57,15:02:17
Children Hospital,15:04:28,15:04:48
PIMS Hospital,15:07:20,15:07:20
Police Foundation Metro Station,14:30:00,14:30:00
A.K Bari Road,14:31:00,14:31:20
Bar Council,14:32:10,14:32:30
NUST Metro Station,14:33:50,14:34:10
Mehrabad,14:40:20,14:40:40
G-11 Markaz,14:42:35,14:42:55
Institute of Modern Studies,14:44:31,14:44:51
G-10/G-11,14:45:41,14:46:01
Tanki Stop,14:48:28,14:48:48
PHA Flats,14:49:28,14:49:48
G-10 Markaz,14:50:28,14:50:48
College Morh,14:52:38,14:52:58
Police Flats,14:55:13,14:55:33
G-9 Markaz,14:57:59,14:58:19
Karachi Company,15:00:24,15:00:44
G-9/4,15:01:34,15:01:54
Chaman Metro Station,15:03:32,15:03:52
Development Park,15:05:25,15:05:45
G-8 Markaz,15:07:28,15:07:48
Dental Hospital,15:08:44,15:09:04
NORI Hospital,15:11:57,15:12:17
Children Hospital,15:14:28,15:14:48
PIMS Hospital,15:17:20,15:17:20
Police Foundation Metro Station,14:40:00,14:40:00
A.K Bari Road,14:41:00,14:41:20
Bar Council,14:42:10,14:42:30
NUST Metro Station,14:43:50,14:44:10
Mehrabad,14:50:20,14:50:40
G-11 Markaz,14:52:35,14:52:55
Institute of Modern Studies,14:54:31,14:54:51
G-10/G-11,14:55:41,14:56:01
Tanki Stop,14:58:28,14:58:48
PHA Flats,14:59:28,14:59:48
G-10 Markaz,15:00:28,15:00:48
College Morh,15:02:38,15:02:58
Police Flats,15:05:13,15:05:33
G-9 Markaz,15:07:59,15:08:19
Karachi Company,15:10:24,15:10:44
G-9/4,15:11:34,15:11:54
Chaman Metro Station,15:13:32,15:13:52
Development Park,15:15:25,15:15:45
G-8 Markaz,15:17:28,15:17:48
Dental Hospital,15:18:44,15:19:04
NORI Hospital,15:21:57,15:22:17
Children Hospital,15:24:28,15:24:48
PIMS Hospital,15:27:20,15:27:20
Police Foundation Metro Station,14:50:00,14:50:00
A.K Bari Road,14:51:00,14:51:20
Bar Council,14:52:10,14:52:30
NUST Metro Station,14:53:50,14:54:10
Mehrabad,15:00:20,15:00:40
G-11 Markaz,15:02:35,15:02:55
Institute of Modern Studies,15:04:31,15:04:51
G-10/G-11,15:05:41,15:06:01
Tanki Stop,15:08:28,15:08:48
PHA Flats,15:09:28,15:09:48
G-10 Markaz,15:10:28,15:10:48
College Morh,15:12:38,15:12:58
Police Flats,15:15:13,15:15:33
G-9 Markaz,15:17:59,15:18:19
Karachi Company,15:20:24,15:20:44
G-9/4,15:21:34,15:21:54
Chaman Metro Station,15:23:32,15:23:52
Development Park,15:25:25,15:25:45
G-8 Markaz,15:27:28,15:27:48
Dental Hospital,15:28:44,15:29:04
NORI Hospital,15:31:57,15:32:17
Children Hospital,15:34:28,15:34:48
PIMS Hospital,15:37:20,15:37:20
Police Foundation Metro Station,15:00:00,15:00:00
A.K Bari Road,15:01:00,15:01:20
Bar Council,15:02:10,15:02:30
NUST Metro Station,15:03:50,15:04:10
Mehrabad,15:10:20,15:10:40
G-11 Markaz,15:12:35,15:12:55
Institute of Modern Studies,15:14:31,15:14:51
G-10/G-11,15:15:41,15:16:01
Tanki Stop,15:18:28,15:18:48
PHA Flats,15:19:28,15:19:48
G-10 Markaz,15:20:28,15:20:48
College Morh,15:22:38,15:22:58
Police Flats,15:25:13,15:25:33
G-9 Markaz,15:27:59,15:28:19
Karachi Company,15:30:24,15:30:44
G-9/4,15:31:34,15:31:54
Chaman Metro Station,15:33:32,15:33:52
Development Park,15:35:25,15:35:45
G-8 Markaz,15:37:28,15:37:48
Dental Hospital,15:38:44,15:39:04
NORI Hospital,15:41:57,15:42:17
Children Hospital,15:44:28,15:44:48
PIMS Hospital,15:47:20,15:47:20
Police Foundation Metro Station,15:10:00,15:10:00
A.K Bari Road,15:11:00,15:11:20
Bar Council,15:12:10,15:12:30
NUST Metro Station,15:13:50,15:14:10
Mehrabad,15:20:20,15:20:40
G-11 Markaz,15:22:35,15:22:55
Institute of Modern Studies,15:24:31,15:24:51
G-10/G-11,15:25:41,15:26:01
Tanki Stop,15:28:28,15:28:48
PHA Flats,15:29:28,15:29:48
G-10 Markaz,15:30:28,15:30:48
College Morh,15:32:38,15:32:58
Police Flats,15:35:13,15:35:33
G-9 Markaz,15:37:59,15:38:19
Karachi Company,15:40:24,15:40:44
G-9/4,15:41:34,15:41:54
Chaman Metro Station,15:43:32,15:43:52
Development Park,15:45:25,15:45:45
G-8 Markaz,15:47:28,15:47:48
Dental Hospital,15:48:44,15:49:04
NORI Hospital,15:51:57,15:52:17
Children Hospital,15:54:28,15:54:48
PIMS Hospital,15:57:20,15:57:20
Police Foundation Metro Station,15:20:00,15:20:00
A.K Bari Road,15:21:00,15:21:20
Bar Council,15:22:10,15:22:30
NUST Metro Station,15:23:50,15:24:10
Mehrabad,15:30:20,15:30:40
G-11 Markaz,15:32:35,15:32:55
Institute of Modern Studies,15:34:31,15:34:51
G-10/G-11,15:35:41,15:36:01
Tanki Stop,15:38:28,15:38:48
PHA Flats,15:39:28,15:39:48
G-10 Markaz,15:40:28,15:40:48
College Morh,15:42:38,15:42:58
Police Flats,15:45:13,15:45:33
G-9 Markaz,15:47:59,15:48:19
Karachi Company,15:50:24,15:50:44
G-9/4,15:51:34,15:51:54
Chaman Metro Station,15:53:32,15:53:52
Development Park,15:55:25,15:55:45
G-8 Markaz,15:57:28,15:57:48
Dental Hospital,15:58:44,15:59:04
NORI Hospital,16:01:57,16:02:17
Children Hospital,16:04:28,16:04:48
PIMS Hospital,16:07:20,16:07:20
Police Foundation Metro Station,15:30:00,15:30:00
A.K Bari Road,15:31:00,15:31:20
Bar Council,15:32:10,15:32:30
NUST Metro Station,15:33:50,15:34:10
Mehrabad,15:40:20,15:40:40
G-11 Markaz,15:42:35,15:42:55
Institute of Modern Studies,15:44:31,15:44:51
G-10/G-11,15:45:41,15:46:01
Tanki Stop,15:48:28,15:48:48
PHA Flats,15:49:28,15:49:48
G-10 Markaz,15:50:28,15:50:48
College Morh,15:52:38,15:52:58
Police Flats,15:55:13,15:55:33
G-9 Markaz,15:57:59,15:58:19
Karachi Company,16:00:24,16:00:44
G-9/4,16:01:34,16:01:54
Chaman Metro Station,16:03:32,16:03:52
Development Park,16:05:25,16:05:45
G-8 Markaz,16:07:28,16:07:48
Dental Hospital,16:08:44,16:09:04
NORI Hospital,16:11:57,16:12:17
Children Hospital,16:14:28,16:14:48
PIMS Hospital,16:17:20,16:17:20
Police Foundation Metro Station,15:40:00,15:40:00
A.K Bari Road,15:41:00,15:41:20
Bar Council,15:42:10,15:42:30
NUST Metro Station,15:43:50,15:44:10
Mehrabad,15:50:20,15:50:40
G-11 Markaz,15:52:35,15:52:55
Institute of Modern Studies,15:54:31,15:54:51
G-10/G-11,15:55:41,15:56:01
Tanki Stop,15:58:28,15:58:48
PHA Flats,15:59:28,15:59:48
G-10 Markaz,16:00:28,16:00:48
College Morh,16:02:38,16:02:58
Police Flats,16:05:13,16:05:33
G-9 Markaz,16:07:59,16:08:19
Karachi Company,16:10:24,16:10:44
G-9/4,16:11:34,16:11:54
Chaman Metro Station,16:13:32,16:13:52
Development Park,16:15:25,16:15:45
G-8 Markaz,16:17:28,16:17:48
Dental Hospital,16:18:44,16:19:04
NORI Hospital,16:21:57,16:22:17
Children Hospital,16:24:28,16:24:48
PIMS Hospital,16:27:20,16:27:20
Police Foundation Metro Station,15:50:00,15:50:00
A.K Bari Road,15:51:00,15:51:20
Bar Council,15:52:10,15:52:30
NUST Metro Station,15:53:50,15:54:10
Mehrabad,16:00:20,16:00:40
G-11 Markaz,16:02:35,16:02:55
Institute of Modern Studies,16:04:31,16:04:51
G-10/G-11,16:05:41,16:06:01
Tanki Stop,16:08:28,16:08:48
PHA Flats,16:09:28,16:09:48
G-10 Markaz,16:10:28,16:10:48
College Morh,16:12:38,16:12:58
Police Flats,16:15:13,16:15:33
G-9 Markaz,16:17:59,16:18:19
Karachi Company,16:20:24,16:20:44
G-9/4,16:21:34,16:21:54
Chaman Metro Station,16:23:32,16:23:52
Development Park,16:25:25,16:25:45
G-8 Markaz,16:27:28,16:27:48
Dental Hospital,16:28:44,16:29:04
NORI Hospital,16:31:57,16:32:17
Children Hospital,16:34:28,16:34:48
PIMS Hospital,16:37:20,16:37:20
Police Foundation Metro Station,16:00:00,16:00:00
A.K Bari Road,16:01:00,16:01:20
Bar Council,16:02:10,16:02:30
NUST Metro Station,16:03:50,16:04:10
Mehrabad,16:10:20,16:10:40
G-11 Markaz,16:12:35,16:12:55
Institute of Modern Studies,16:14:31,16:14:51
G-10/G-11,16:15:41,16:16:01
Tanki Stop,16:18:28,16:18:48
PHA Flats,16:19:28,16:19:48
G-10 Markaz,16:20:28,16:20:48
College Morh,16:22:38,16:22:58
Police Flats,16:25:13,16:25:33
G-9 Markaz,16:27:59,16:28:19
Karachi Company,16:30:24,16:30:44
G-9/4,16:31:34,16:31:54
Chaman Metro Station,16:33:32,16:33:52
Development Park,16:35:25,16:35:45
G-8 Markaz,16:37:28,16:37:48
Dental Hospital,16:38:44,16:39:04
NORI Hospital,16:41:57,16:42:17
Children Hospital,16:44:28,16:44:48
PIMS Hospital,16:47:20,16:47:20
Police Foundation Metro Station,16:10:00,16:10:00
A.K Bari Road,16:11:00,16:11:20
Bar Council,16:12:10,16:12:30
NUST Metro Station,16:13:50,16:14:10
Mehrabad,16:20:20,16:20:40
G-11 Markaz,16:22:35,16:22:55
Institute of Modern Studies,16:24:31,16:24:51
G-10/G-11,16:25:41,16:26:01
Tanki Stop,16:28:28,16:28:48
PHA Flats,16:29:28,16:29:48
G-10 Markaz,16:30:28,16:30:48
College Morh,16:32:38,16:32:58
Police Flats,16:35:13,16:35:33
G-9 Markaz,16:37:59,16:38:19
Karachi Company,16:40:24,16:40:44
G-9/4,16:41:34,16:41:54
