StopName,ArrivalTime,DepartureTime
Rawal Dam Colony,17:02:20,17:02:40
School Board Stop,17:03:35,17:03:55
Rawal Town,17:05:35,17:05:55
Rawal Dam Chowk,17:08:40,17:09:00
Kashmir Chowk,17:11:30,17:11:50
Foreign Affairs Office,17:14:30,17:14:50
Abpara,17:17:00,17:17:20
CDA,17:19:10,17:19:30
Zero Point,17:22:00,17:22:20
TNT,17:23:30,17:23:50
Children Hospital,17:25:00,17:25:20
PIMS Hospital,17:26:00,17:26:00
Capt. Naeem Tufail Shaheed Chow,17:00:00,17:00:00
Tamma Stop,17:01:30,17:01:50
COMSATS University,17:03:40,17:04:00
Hostel City,17:05:40,17:06:00
Gulshan Al Huda Community,17:06:50,17:07:10
Chatta Bakhtawar,17:10:15,17:10:35
Green Avenue,17:12:35,17:12:55
Park View City,17:14:25,17:14:45
Shahzad Town,17:16:35,17:16:55
NIH Allergy Center,17:18:30,17:18:50
NARC Colony,17:21:00,17:21:20
Rawal Dam Colony,17:22:20,17:22:40
School Board Stop,17:23:35,17:23:55
Rawal Town,17:25:35,17:25:55
Rawal Dam Chowk,17:28:40,17:29:00
Kashmir Chowk,17:31:30,17:31:50
Foreign Affairs Office,17:34:30,17:34:50
Abpara,17:37:00,17:37:20
CDA,17:39:10,17:39:30
Zero Point,17:42:00,17:42:20
TNT,17:43:30,17:43:50
Children Hospital,17:45:00,17:45:20
PIMS Hospital,17:46:00,17:46:00
Capt. Naeem Tufail Shaheed Chow,17:20:00,17:20:00
Tamma Stop,17:21:30,17:21:50
COMSATS University,17:23:40,17:24:00
Hostel City,17:25:40,17:26:00
Gulshan Al Huda Community,17:26:50,17:27:10
Chatta Bakhtawar,17:30:15,17:30:35
Green Avenue,17:32:35,17:32:55
Park View City,17:34:25,17:34:45
Shahzad Town,17:36:35,17:36:55
NIH Allergy Center,17:38:30,17:38:50
NARC Colony,17:41:00,17:41:20
Rawal Dam Colony,17:42:20,17:42:40
School Board Stop,17:43:35,17:43:55
Rawal Town,17:45:35,17:45:55
Rawal Dam Chowk,17:48:40,17:49:00
Kashmir Chowk,17:51:30,17:51:50
Foreign Affairs Office,17:54:30,17:54:50
Abpara,17:57:00,17:57:20
CDA,17:59:10,17:59:30
Zero Point,18:02:00,18:02:20
TNT,18:03:30,18:03:50
Children Hospital,18:05:00,18:05:20
PIMS Hospital,18:06:00,18:06:00
Capt. Naeem Tufail Shaheed Chow,17:40:00,17:40:00
Tamma Stop,17:41:30,17:41:50
COMSATS University,17:43:40,17:44:00
Hostel City,17:45:40,17:46:00
Gulshan Al Huda Community,17:46:50,17:47:10
Chatta Bakhtawar,17:50:15,17:50:35
Green Avenue,17:52:35,17:52:55
Park View City,17:54:25,17:54:45
Shahzad Town,17:56:35,17:56:55
NIH Allergy Center,17:58:30,17:58:50
NARC Colony,18:01:00,18:01:20
Rawal Dam Colony,18:02:20,18:02:40
School Board Stop,18:03:35,18:03:55
Rawal Town,18:05:35,18:05:55
Rawal Dam Chowk,18:08:40,18:09:00
Kashmir Chowk,18:11:30,18:11:50
Foreign Affairs Office,18:14:30,18:14:50
Abpara,18:17:00,18:17:20
CDA,18:19:10,18:19:30
Zero Point,18:22:00,18:22:20
TNT,18:23:30,18:23:50
Children Hospital,18:25:00,18:25:20
PIMS Hospital,18:26:00,18:26:00
Capt. Naeem Tufail Shaheed Chow,18:00:00,18:00:00
Tamma Stop,18:01:30,18:01:50
COMSATS University,18:03:40,18:04:00
Hostel City,18:05:40,18:06:00
Gulshan Al Huda Community,18:06:50,18:07:10
Chatta Bakhtawar,18:10:15,18:10:35
Green Avenue,18:12:35,18:12:55
Park View City,18:14:25,18:14:45
Shahzad Town,18:16:35,18:16:55
NIH Allergy Center,18:18:30,18:18:50
NARC Colony,18:21:00,18:21:20
Rawal Dam Colony,18:22:20,18:22:40
School Board Stop,18:23:35,18:23:55
Rawal Town,18:25:35,18:25:55
Rawal Dam Chowk,18:28:40,18:29:00
Kashmir Chowk,18:31:30,18:31:50
Foreign Affairs Office,18:34:30,18:34:50
Abpara,18:37:00,18:37:20
CDA,18:39:10,18:39:30
Zero Point,18:42:00,18:42:20
TNT,18:43:30,18:43:50
Children Hospital,18:45:00,18:45:20
PIMS Hospital,18:46:00,18:46:00
Capt. Naeem Tufail Shaheed Chow,18:20:00,18:20:00
Tamma Stop,18:21:30,18:21:50
COMSATS University,18:23:40,18:24:00
Hostel City,18:25:40,18:26:00
Gulshan Al Huda Community,18:26:50,18:27:10
Chatta Bakhtawar,18:30:15,18:30:35
Green Avenue,18:32:35,18:32:55
Park View City,18:34:25,18:34:45
Shahzad Town,18:36:35,18:36:55
NIH Allergy Center,18:38:30,18:38:50
NARC Colony,18:41:00,18:41:20
Rawal Dam Colony,18:42:20,18:42:40
School Board Stop,18:43:35,18:43:55
Rawal Town,18:45:35,18:45:55
Rawal Dam Chowk,18:48:40,18:49:00
Kashmir Chowk,18:51:30,18:51:50
Foreign Affairs Office,18:54:30,18:54:50
Abpara,18:57:00,18:57:20
CDA,18:59:10,18:59:30
Zero Point,19:02:00,19:02:20
TNT,19:03:30,19:03:50
Children Hospital,19:05:00,19:05:20
PIMS Hospital,19:06:00,19:06:00
Capt. Naeem Tufail Shaheed Chow,18:40:00,18:40:00
Tamma Stop,18:41:30,18:41:50
COMSATS University,18:43:40,18:44:00
Hostel City,18:45:40,18:46:00
Gulshan Al Huda Community,18:46:50,18:47:10
Chatta Bakhtawar,18:50:15,18:50:35
Green Avenue,18:52:35,18:52:55
Park View City,18:54:25,18:54:45
Shahzad Town,18:56:35,18:56:55
NIH Allergy Center,18:58:30,18:58:50
NARC Colony,19:01:00,19:01:20
Rawal Dam Colony,19:02:20,19:02:40
School Board Stop,19:03:35,19:03:55
Rawal Town,19:05:35,19:05:55
Rawal Dam Chowk,19:08:40,19:09:00
Kashmir Chowk,19:11:30,19:11:50
Foreign Affairs Office,19:14:30,19:14:50
Abpara,19:17:00,19:17:20
CDA,19:19:10,19:19:30
Zero Point,19:22:00,19:22:20
TNT,19:23:30,19:23:50
Children Hospital,19:25:00,19:25:20
PIMS Hospital,19:26:00,19:26:00
Capt. Naeem Tufail Shaheed Chow,19:00:00,19:00:00
Tamma Stop,19:01:30,19:01:50
COMSATS University,19:03:40,19:04:00
Hostel City,19:05:40,19:06:00
Gulshan Al Huda Community,19:06:50,19:07:10
Chatta Bakhtawar,19:10:15,19:10:35
Green Avenue,19:12:35,19:12:55
Park View City,19:14:25,19:14:45
Shahzad Town,19:16:35,19:16:55
NIH Allergy Center,19:18:30,19:18:50
NARC Colony,19:21:00,19:21:20
Rawal Dam Colony,19:22:20,19:22:40
School Board Stop,19:23:35,19:23:55
Rawal Town,19:25:35,19:25:55
Rawal Dam Chowk,19:28:40,19:29:00
Kashmir Chowk,19:31:30,19:31:50
Foreign Affairs Office,19:34:30,19:34:50
Abpara,19:37:00,19:37:20
CDA,19:39:10,19:39:30
Zero Point,19:42:00,19:42:20
TNT,19:43:30,19:43:50
Children Hospital,19:45:00,19:45:20
PIMS Hospital,19:46:00,19:46:00
Capt. Naeem Tufail Shaheed Chow,19:20:00,19:20:00
Tamma Stop,19:21:30,19:21:50
COMSATS University,19:23:40,19:24:00
Hostel City,19:25:40,19:26:00
Gulshan Al Huda Community,19:26:50,19:27:10
Chatta Bakhtawar,19:30:15,19:30:35
Green Avenue,19:32:35,19:32:55
Park View City,19:34:25,19:34:45
Shahzad Town,19:36:35,19:36:55
NIH Allergy Center,19:38:30,19:38:50
NARC Colony,19:41:00,19:41:20
Rawal Dam Colony,19:42:20,19:42:40
School Board Stop,19:43:35,19:43:55
Rawal Town,19:45:35,19:45:55
Rawal Dam Chowk,19:48:40,19:49:00
Kashmir Chowk,19:51:30,19:51:50
Foreign Affairs Office,19:54:30,19:54:50
Abpara,19:57:00,19:57:20
CDA,19:59:10,19:59:30
Zero Point,20:02:00,20:02:20
TNT,20:03:30,20:03:50
Children Hospital,20:05:00,20:05:20
PIMS Hospital,20:06:00,20:06:00
Capt. Naeem Tufail Shaheed Chow,19:40:00,19:40:00
Tamma Stop,19:41:30,19:41:50
COMSATS University,19:43:40,19:44:00
Hostel City,19:45:40,19:46:00
Gulshan Al Huda Community,19:46:50,19:47:10
Chatta Bakhtawar,19:50:15,19:50:35
Green Avenue,19:52:35,19:52:55
Park View City,19:54:25,19:54:45
Shahzad Town,19:56:35,19:56:55
NIH Allergy Center,19:58:30,19:58:50
NARC Colony,20:01:00,20:01:20
Rawal Dam Colony,20:02:20,20:02:40
School Board Stop,20:03:35,20:03:55
Rawal Town,20:05:35,20:05:55
Rawal Dam Chowk,20:08:40,20:09:00
Kashmir Chowk,20:11:30,20:11:50
Foreign Affairs Office,20:14:30,20:14:50
Abpara,20:17:00,20:17:20
CDA,20:19:10,20:19:30
Zero Point,20:22:00,20:22:20
TNT,20:23:30,20:23:50
Children Hospital,20:25:00,20:25:20
PIMS Hospital,20:26:00,20:26:00
Capt. Naeem Tufail Shaheed Chow,20:00:00,20:00:00
Tamma Stop,20:01:30,20:01:50
COMSATS University,20:03:40,20:04:00
Hostel City,20:05:40,20:06:00
Gulshan Al Huda Community,20:06:50,20:07:10
Chatta Bakhtawar,20:10:15,20:10:35
Green Avenue,20:12:35,20:12:55
Park View City,20:14:25,20:14:45
Shahzad Town,20:16:35,20:16:55
NIH Allergy Center,20:18:30,20:18:50
NARC Colony,20:21:00,20:21:20
Rawal Dam Colony,20:22:20,20:22:40
School Board Stop,20:23:35,20:23:55
Rawal Town,20:25:35,20:25:55
Rawal Dam Chowk,20:28:40,20:29:00
Kashmir Chowk,20:31:30,20:31:50
Foreign Affairs Office,20:34:30,20:34:50
Abpara,20:37:00,20:37:20
CDA,20:39:10,20:39:30
Zero Point,20:42:00,20:42:20
TNT,20:43:30,20:43:50
Children Hospital,20:45:00,20:45:20
PIMS Hospital,20:46:00,20:46:00
Capt. Naeem Tufail Shaheed Chow,20:20:00,20:20:00
Tamma Stop,20:21:30,20:21:50
COMSATS University,20:23:40,20:24:00
Hostel City,20:25:40,20:26:00
Gulshan Al Huda Community,20:26:50,20:27:10
Chatta Bakhtawar,20:30:15,20:30:35
Green Avenue,20:32:35,20:32:55
Park View City,20:34:25,20:34:45
Shahzad Town,20:36:35,20:36:55
NIH Allergy Center,20:38:30,20:38:50
NARC Colony,20:41:00,20:41:20
Rawal Dam Colony,20:42:20,20:42:40
School Board Stop,20:43:35,20:43:55
Rawal Town,20:45:35,20:45:55
Rawal Dam Chowk,20:48:40,20:49:00
Kashmir Chowk,20:51:30,20:51:50
Foreign Affairs Office,20:54:30,20:54:50
Abpara,20:57:00,20:57:20
CDA,20:59:10,20:59:30
Zero Point,21:02:00,21:02:20
TNT,21:03:30,21:03:50
Children Hospital,21:05:00,21:05:20
PIMS Hospital,21:06:00,21:06:00
Capt. Naeem Tufail Shaheed Chow,20:40:00,20:40:00
Tamma Stop,20:41:30,20:41:50
COMSATS University,20:43:40,20:44:00
Hostel City,20:45:40,20:46:00
Gulshan Al Huda Community,20:46:50,20:47:10
Chatta Bakhtawar,20:50:15,20:50:35
Green Avenue,20:52:35,20:52:55
Park View City,20:54:25,20:54:45
Shahzad Town,20:56:35,20:56:55
NIH Allergy Center,20:58:30,20:58:50
NARC Colony,21:01:00,21:01:20
Rawal Dam Colony,21:02:20,21:02:40
School Board Stop,21:03:35,21:03:55
Rawal Town,21:05:35,21:05:55
Rawal Dam Chowk,21:08:40,21:09:00
Kashmir Chowk,21:11:30,21:11:50
Foreign Affairs Office,21:14:30,21:14:50
Abpara,21:17:00,21:17:20
CDA,21:19:10,21:19:30
Zero Point,21:22:00,21:22:20
TNT,21:23:30,21:23:50
Children Hospital,21:25:00,21:25:20
PIMS Hospital,21:26:00,21:26:00
Capt. Naeem Tufail Shaheed Chow,21:00:00,21:00:00
Tamma Stop,21:01:30,21:01:50
COMSATS University,21:03:40,21:04:00
Hostel City,21:05:40,21:06:00
Gulshan Al Huda Community,21:06:50,21:07:10
Chatta Bakhtawar,21:10:15,21:10:35
Green Avenue,21:12:35,21:12:55
Park View City,21:14:25,21:14:45
Shahzad Town,21:16:35,21:16:55
NIH Allergy Center,21:18:30,21:18:50
NARC Colony,21:21:00,21:21:20
Rawal Dam Colony,21:22:20,21:22:40
School Board Stop,21:23:35,21:23:55
Rawal Town,21:25:35,21:25:55
Rawal Dam Chowk,21:28:40,21:29:00
Kashmir Chowk,21:31:30,21:31:50
Foreign Affairs Office,21:34:30,21:34:50
Abpara,21:37:00,21:37:20
CDA,21:39:10,21:39:30
Zero Point,21:42:00,21:42:20
TNT,21:43:30,21:43:50
Children Hospital,21:45:00,21:45:20
PIMS Hospital,21:46:00,21:46:00
Capt. Naeem Tufail Shaheed Chow,21:20:00,21:20:00
Tamma Stop,21:21:30,21:21:50
COMSATS University,21:23:40,21:24:00
Hostel City,21:25:40,21:26:00
Gulshan Al Huda Community,21:26:50,21:27:10
Chatta Bakhtawar,21:30:15,21:30:35
Green Avenue,21:32:35,21:32:55
Park View City,21:34:25,21:34:45
Shahzad Town,21:36:35,21:36:55
NIH Allergy Center,21:38:30,21:38:50
NARC Colony,21:41:00,21:41:20
Rawal Dam Colony,21:42:20,21:42:40
School Board Stop,21:43:35,21:43:55
Rawal Town,21:45:35,21:45:55
Rawal Dam Chowk,21:48:40,21:49:00
Kashmir Chowk,21:51:30,21:51:50
Foreign Affairs Office,21:54:30,21:54:50
Abpara,21:57:00,21:57:20
CDA,21:59:10,21:59:30
Zero Point,22:02:00,22:02:20
TNT,22:03:30,22:03:50
Children Hospital,22:05:00,22:05:20
PIMS Hospital,22:06:00,22:06:00
Capt. Naeem Tufail Shaheed Chow,21:40:00,21:40:00
Tamma Stop,21:41:30,21:41:50
COMSATS University,21:43:40,21:44:00
Hostel City,21:45:40,21:46:00
Gulshan Al Huda Community,21:46:50,21:47:10
Chatta Bakhtawar,21:50:15,21:50:35
Green Avenue,21:52:35,21:52:55
Park View City,21:54:25,21:54:45
Shahzad Town,21:56:35,21:56:55
NIH Allergy Center,21:58:30,21:58:50
NARC Colony,22:01:00,22:01:20
Rawal Dam Colony,22:02:20,22:02:40
School Board Stop,22:03:35,22:03:55
Rawal Town,22:05:35,22:05:55
Rawal Dam Chowk,22:08:40,22:09:00
Kashmir Chowk,22:11:30,22:11:50
Foreign Affairs Office,22:14:30,22:14:50
Abpara,22:17:00,22:17:20
CDA,22:19:10,22:19:30
Zero Point,22:22:00,22:22:20
TNT,22:23:30,22:23:50
Children Hospital,22:25:00,22:25:20
PIMS Hospital,22:26:00,22:26:00
Capt. Naeem Tufail Shaheed Chow,22:00:00,22:00:00
Tamma Stop,22:01:30,22:01:50
COMSATS University,22:03:40,22:04:00
Hostel City,22:05:40,22:06:00
Gulshan Al Huda Community,22:06:50,22:07:10
Chatta Bakhtawar,22:10:15,22:10:35
Green Avenue,22:12:35,22:12:55
Park View City,22:14:25,22:14:45
Shahzad Town,22:16:35,22:16:55
NIH Allergy Center,22:18:30,22:18:50
NARC Colony,22:21:00,22:21:20
Rawal Dam Colony,22:22:20,22:22:40
School Board Stop,22:23:35,22:23:55
Rawal Town,22:25:35,22:25:55
Rawal Dam Chowk,22:28:40,22:29:00
Kashmir Chowk,22:31:30,22:31:50
Foreign Affairs Office,22:34:30,22:34:50
Abpara,22:37:00,22:37:20
CDA,22:39:10,22:39:30
Zero Point,22:42:00,22:42:20
TNT,22:43:30,22:43:50
Children Hospital,22:45:00,22:45:20
PIMS Hospital,22:46:00,22:46:00
