StopName,ArrivalTime,DepartureTime
Katarian Chungi,16:36:36,16:36:56
Pindora,16:38:36,16:38:56
JP Metro Station,16:41:36,16:41:56
Faizabad Metro Station,16:45:46,16:46:06
ITP Driving Licence Centre,16:49:26,16:49:46
Margalla Town,16:52:26,16:52:46
Garden Avenue,16:54:26,16:54:46
Rawal Dam Chowk,16:57:06,16:57:26
Kashmir Chowk,17:00:21,17:00:41
Dhokri Chowk,17:02:40,17:03:00
Lake view Park,17:06:50,17:07:10
Malpur,17:09:20,17:09:40
Shahdara,17:12:40,17:13:00
Barahkahu,17:14:40,17:14:40
Mandi Morh,16:45:00,16:45:00
Pully Stop,16:46:30,16:46:50
CDA Stop,16:48:12,16:48:32
Katarian Chungi,16:49:56,16:50:16
Katarian Chungi,16:51:36,16:51:56
Pindora,16:53:36,16:53:56
JP Metro Station,16:56:36,16:56:56
Faizabad Metro Station,17:00:46,17:01:06
ITP Driving Licence Centre,17:04:26,17:04:46
Margalla Town,17:07:26,17:07:46
Garden Avenue,17:09:26,17:09:46
Rawal Dam Chowk,17:12:06,17:12:26
Kashmir Chowk,17:15:21,17:15:41
Dhokri Chowk,17:17:40,17:18:00
Lake view Park,17:21:50,17:22:10
Malpur,17:24:20,17:24:40
Shahdara,17:27:40,17:28:00
Barahkahu,17:29:40,17:29:40
Mandi Morh,17:00:00,17:00:00
Pully Stop,17:01:30,17:01:50
CDA Stop,17:03:12,17:03:32
Katarian Chungi,17:04:56,17:05:16
Katarian Chungi,17:06:36,17:06:56
Pindora,17:08:36,17:08:56
JP Metro Station,17:11:36,17:11:56
Faizabad Metro Station,17:15:46,17:16:06
ITP Driving Licence Centre,17:19:26,17:19:46
Margalla Town,17:22:26,17:22:46
Garden Avenue,17:24:26,17:24:46
Rawal Dam Chowk,17:27:06,17:27:26
Kashmir Chowk,17:30:21,17:30:41
Dhokri Chowk,17:32:40,17:33:00
Lake view Park,17:36:50,17:37:10
Malpur,17:39:20,17:39:40
Shahdara,17:42:40,17:43:00
Barahkahu,17:44:40,17:44:40
Mandi Morh,17:15:00,17:15:00
Pully Stop,17:16:30,17:16:50
CDA Stop,17:18:12,17:18:32
Katarian Chungi,17:19:56,17:20:16
Katarian Chungi,17:21:36,17:21:56
Pindora,17:23:36,17:23:56
JP Metro Station,17:26:36,17:26:56
Faizabad Metro Station,17:30:46,17:31:06
ITP Driving Licence Centre,17:34:26,17:34:46
Margalla Town,17:37:26,17:37:46
Garden Avenue,17:39:26,17:39:46
Rawal Dam Chowk,17:42:06,17:42:26
Kashmir Chowk,17:45:21,17:45:41
Dhokri Chowk,17:47:40,17:48:00
Lake view Park,17:51:50,17:52:10
Malpur,17:54:20,17:54:40
Shahdara,17:57:40,17:58:00
Barahkahu,17:59:40,17:59:40
Mandi Morh,17:30:00,17:30:00
Pully Stop,17:31:30,17:31:50
CDA Stop,17:33:12,17:33:32
Katarian Chungi,17:34:56,17:35:16
Katarian Chungi,17:36:36,17:36:56
Pindora,17:38:36,17:38:56
JP Metro Station,17:41:36,17:41:56
Faizabad Metro Station,17:45:46,17:46:06
ITP Driving Licence Centre,17:49:26,17:49:46
Margalla Town,17:52:26,17:52:46
Garden Avenue,17:54:26,17:54:46
Rawal Dam Chowk,17:57:06,17:57:26
Kashmir Chowk,18:00:21,18:00:41
Dhokri Chowk,18:02:40,18:03:00
Lake view Park,18:06:50,18:07:10
Malpur,18:09:20,18:09:40
Shahdara,18:12:40,18:13:00
Barahkahu,18:14:40,18:14:40
Mandi Morh,17:45:00,17:45:00
Pully Stop,17:46:30,17:46:50
CDA Stop,17:48:12,17:48:32
Katarian Chungi,17:49:56,17:50:16
Katarian Chungi,17:51:36,17:51:56
Pindora,17:53:36,17:53:56
JP Metro Station,17:56:36,17:56:56
Faizabad Metro Station,18:00:46,18:01:06
ITP Driving Licence Centre,18:04:26,18:04:46
Margalla Town,18:07:26,18:07:46
Garden Avenue,18:09:26,18:09:46
Rawal Dam Chowk,18:12:06,18:12:26
Kashmir Chowk,18:15:21,18:15:41
Dhokri Chowk,18:17:40,18:18:00
Lake view Park,18:21:50,18:22:10
Malpur,18:24:20,18:24:40
Shahdara,18:27:40,18:28:00
Barahkahu,18:29:40,18:29:40
Mandi Morh,18:00:00,18:00:00
Pully Stop,18:01:30,18:01:50
CDA Stop,18:03:12,18:03:32
Katarian Chungi,18:04:56,18:05:16
Katarian Chungi,18:06:36,18:06:56
Pindora,18:08:36,18:08:56
JP Metro Station,18:11:36,18:11:56
Faizabad Metro Station,18:15:46,18:16:06
ITP Driving Licence Centre,18:19:26,18:19:46
Margalla Town,18:22:26,18:22:46
Garden Avenue,18:24:26,18:24:46
Rawal Dam Chowk,18:27:06,18:27:26
Kashmir Chowk,18:30:21,18:30:41
Dhokri Chowk,18:32:40,18:33:00
Lake view Park,18:36:50,18:37:10
Malpur,18:39:20,18:39:40
Shahdara,18:42:40,18:43:00
Barahkahu,18:44:40,18:44:40
Mandi Morh,18:15:00,18:15:00
Pully Stop,18:16:30,18:16:50
CDA Stop,18:18:12,18:18:32
Katarian Chungi,18:19:56,18:20:16
Katarian Chungi,18:21:36,18:21:56
Pindora,18:23:36,18:23:56
JP Metro Station,18:26:36,18:26:56
Faizabad Metro Station,18:30:46,18:31:06
ITP Driving Licence Centre,18:34:26,18:34:46
Margalla Town,18:37:26,18:37:46
Garden Avenue,18:39:26,18:39:46
Rawal Dam Chowk,18:42:06,18:42:26
Kashmir Chowk,18:45:21,18:45:41
Dhokri Chowk,18:47:40,18:48:00
Lake view Park,18:51:50,18:52:10
Malpur,18:54:20,18:54:40
Shahdara,18:57:40,18:58:00
Barahkahu,18:59:40,18:59:40
Mandi Morh,18:30:00,18:30:00
Pully Stop,18:31:30,18:31:50
CDA Stop,18:33:12,18:33:32
Katarian Chungi,18:34:56,18:35:16
Katarian Chungi,18:36:36,18:36:56
Pindora,18:38:36,18:38:56
JP Metro Station,18:41:36,18:41:56
Faizabad Metro Station,18:45:46,18:46:06
ITP Driving Licence Centre,18:49:26,18:49:46
Margalla Town,18:52:26,18:52:46
Garden Avenue,18:54:26,18:54:46
Rawal Dam Chowk,18:57:06,18:57:26
Kashmir Chowk,19:00:21,19:00:41
Dhokri Chowk,19:02:40,19:03:00
Lake view Park,19:06:50,19:07:10
Malpur,19:09:20,19:09:40
Shahdara,19:12:40,19:13:00
Barahkahu,19:14:40,19:14:40
Mandi Morh,18:45:00,18:45:00
Pully Stop,18:46:30,18:46:50
CDA Stop,18:48:12,18:48:32
Katarian Chungi,18:49:56,18:50:16
Katarian Chungi,18:51:36,18:51:56
Pindora,18:53:36,18:53:56
JP Metro Station,18:56:36,18:56:56
Faizabad Metro Station,19:00:46,19:01:06
ITP Driving Licence Centre,19:04:26,19:04:46
Margalla Town,19:07:26,19:07:46
Garden Avenue,19:09:26,19:09:46
Rawal Dam Chowk,19:12:06,19:12:26
Kashmir Chowk,19:15:21,19:15:41
Dhokri Chowk,19:17:40,19:18:00
Lake view Park,19:21:50,19:22:10
Malpur,19:24:20,19:24:40
Shahdara,19:27:40,19:28:00
Barahkahu,19:29:40,19:29:40
Mandi Morh,19:00:00,19:00:00
Pully Stop,19:01:30,19:01:50
CDA Stop,19:03:12,19:03:32
Katarian Chungi,19:04:56,19:05:16
Katarian Chungi,19:06:36,19:06:56
Pindora,19:08:36,19:08:56
JP Metro Station,19:11:36,19:11:56
Faizabad Metro Station,19:15:46,19:16:06
ITP Driving Licence Centre,19:19:26,19:19:46
Margalla Town,19:22:26,19:22:46
Garden Avenue,19:24:26,19:24:46
Rawal Dam Chowk,19:27:06,19:27:26
Kashmir Chowk,19:30:21,19:30:41
Dhokri Chowk,19:32:40,19:33:00
Lake view Park,19:36:50,19:37:10
Malpur,19:39:20,19:39:40
Shahdara,19:42:40,19:43:00
Barahkahu,19:44:40,19:44:40
Mandi Morh,19:15:00,19:15:00
Pully Stop,19:16:30,19:16:50
CDA Stop,19:18:12,19:18:32
Katarian Chungi,19:19:56,19:20:16
Katarian Chungi,19:21:36,19:21:56
Pindora,19:23:36,19:23:56
JP Metro Station,19:26:36,19:26:56
Faizabad Metro Station,19:30:46,19:31:06
ITP Driving Licence Centre,19:34:26,19:34:46
Margalla Town,19:37:26,19:37:46
Garden Avenue,19:39:26,19:39:46
Rawal Dam Chowk,19:42:06,19:42:26
Kashmir Chowk,19:45:21,19:45:41
Dhokri Chowk,19:47:40,19:48:00
Lake view Park,19:51:50,19:52:10
Malpur,19:54:20,19:54:40
Shahdara,19:57:40,19:58:00
Barahkahu,19:59:40,19:59:40
Mandi Morh,19:30:00,19:30:00
Pully Stop,19:31:30,19:31:50
CDA Stop,19:33:12,19:33:32
Katarian Chungi,19:34:56,19:35:16
Katarian Chungi,19:36:36,19:36:56
Pindora,19:38:36,19:38:56
JP Metro Station,19:41:36,19:41:56
Faizabad Metro Station,19:45:46,19:46:06
ITP Driving Licence Centre,19:49:26,19:49:46
Margalla Town,19:52:26,19:52:46
Garden Avenue,19:54:26,19:54:46
Rawal Dam Chowk,19:57:06,19:57:26
Kashmir Chowk,20:00:21,20:00:41
Dhokri Chowk,20:02:40,20:03:00
Lake view Park,20:06:50,20:07:10
Malpur,20:09:20,20:09:40
Shahdara,20:12:40,20:13:00
Barahkahu,20:14:40,20:14:40
Mandi Morh,19:45:00,19:45:00
Pully Stop,19:46:30,19:46:50
CDA Stop,19:48:12,19:48:32
Katarian Chungi,19:49:56,19:50:16
Katarian Chungi,19:51:36,19:51:56
Pindora,19:53:36,19:53:56
JP Metro Station,19:56:36,19:56:56
Faizabad Metro Station,20:00:46,20:01:06
ITP Driving Licence Centre,20:04:26,20:04:46
Margalla Town,20:07:26,20:07:46
Garden Avenue,20:09:26,20:09:46
Rawal Dam Chowk,20:12:06,20:12:26
Kashmir Chowk,20:15:21,20:15:41
Dhokri Chowk,20:17:40,20:18:00
Lake view Park,20:21:50,20:22:10
Malpur,20:24:20,20:24:40
Shahdara,20:27:40,20:28:00
Barahkahu,20:29:40,20:29:40
Mandi Morh,20:00:00,20:00:00
Pully Stop,20:01:30,20:01:50
CDA Stop,20:03:12,20:03:32
Katarian Chungi,20:04:56,20:05:16
Katarian Chungi,20:06:36,20:06:56
Pindora,20:08:36,20:08:56
JP Metro Station,20:11:36,20:11:56
Faizabad Metro Station,20:15:46,20:16:06
ITP Driving Licence Centre,20:19:26,20:19:46
Margalla Town,20:22:26,20:22:46
Garden Avenue,20:24:26,20:24:46
Rawal Dam Chowk,20:27:06,20:27:26
Kashmir Chowk,20:30:21,20:30:41
Dhokri Chowk,20:32:40,20:33:00
Lake view Park,20:36:50,20:37:10
Malpur,20:39:20,20:39:40
Shahdara,20:42:40,20:43:00
Barahkahu,20:44:40,20:44:40
Mandi Morh,20:15:00,20:15:00
Pully Stop,20:16:30,20:16:50
CDA Stop,20:18:12,20:18:32
Katarian Chungi,20:19:56,20:20:16
Katarian Chungi,20:21:36,20:21:56
Pindora,20:23:36,20:23:56
JP Metro Station,20:26:36,20:26:56
Faizabad Metro Station,20:30:46,20:31:06
ITP Driving Licence Centre,20:34:26,20:34:46
Margalla Town,20:37:26,20:37:46
Garden Avenue,20:39:26,20:39:46
Rawal Dam Chowk,20:42:06,20:42:26
Kashmir Chowk,20:45:21,20:45:41
Dhokri Chowk,20:47:40,20:48:00
Lake view Park,20:51:50,20:52:10
Malpur,20:54:20,20:54:40
Shahdara,20:57:40,20:58:00
Barahkahu,20:59:40,20:59:40
Mandi Morh,20:30:00,20:30:00
Pully Stop,20:31:30,20:31:50
CDA Stop,20:33:12,20:33:32
Katarian Chungi,20:34:56,20:35:16
Katarian Chungi,20:36:36,20:36:56
Pindora,20:38:36,20:38:56
JP Metro Station,20:41:36,20:41:56
Faizabad Metro Station,20:45:46,20:46:06
ITP Driving Licence Centre,20:49:26,20:49:46
Margalla Town,20:52:26,20:52:46
Garden Avenue,20:54:26,20:54:46
Rawal Dam Chowk,20:57:06,20:57:26
Kashmir Chowk,21:00:21,21:00:41
Dhokri Chowk,21:02:40,21:03:00
Lake view Park,21:06:50,21:07:10
Malpur,21:09:20,21:09:40
Shahdara,21:12:40,21:13:00
Barahkahu,21:14:40,21:14:40
Mandi Morh,20:45:00,20:45:00
Pully Stop,20:46:30,20:46:50
CDA Stop,20:48:12,20:48:32
Katarian Chungi,20:49:56,20:50:16
Katarian Chungi,20:51:36,20:51:56
Pindora,20:53:36,20:53:56
JP Metro Station,20:56:36,20:56:56
Faizabad Metro Station,21:00:46,21:01:06
ITP Driving Licence Centre,21:04:26,21:04:46
Margalla Town,21:07:26,21:07:46
Garden Avenue,21:09:26,21:09:46
Rawal Dam Chowk,21:12:06,21:12:26
Kashmir Chowk,21:15:21,21:15:41
Dhokri Chowk,21:17:40,21:18:00
Lake view Park,21:21:50,21:22:10
Malpur,21:24:20,21:24:40
Shahdara,21:27:40,21:28:00
Barahkahu,21:29:40,21:29:40
Mandi Morh,21:00:00,21:00:00
Pully Stop,21:01:30,21:01:50
CDA Stop,21:03:12,21:03:32
Katarian Chungi,21:04:56,21:05:16
Katarian Chungi,21:06:36,21:06:56
Pindora,21:08:36,21:08:56
JP Metro Station,21:11:36,21:11:56
Faizabad Metro Station,21:15:46,21:16:06
ITP Driving Licence Centre,21:19:26,21:19:46
Margalla Town,21:22:26,21:22:46
Garden Avenue,21:24:26,21:24:46
Rawal Dam Chowk,21:27:06,21:27:26
Kashmir Chowk,21:30:21,21:30:41
Dhokri Chowk,21:32:40,21:33:00
Lake view Park,21:36:50,21:37:10
Malpur,21:39:20,21:39:40
Shahdara,21:42:40,21:43:00
Barahkahu,21:44:40,21:44:40
Mandi Morh,21:15:00,21:15:00
Pully Stop,21:16:30,21:16:50
CDA Stop,21:18:12,21:18:32
Katarian Chungi,21:19:56,21:20:16
Katarian Chungi,21:21:36,21:21:56
Pindora,21:23:36,21:23:56
JP Metro Station,21:26:36,21:26:56
Faizabad Metro Station,21:30:46,21:31:06
ITP Driving Licence Centre,21:34:26,21:34:46
Margalla Town,21:37:26,21:37:46
Garden Avenue,21:39:26,21:39:46
Rawal Dam Chowk,21:42:06,21:42:26
Kashmir Chowk,21:45:21,21:45:41
Dhokri Chowk,21:47:40,21:48:00
Lake view Park,21:51:50,21:52:10
Malpur,21:54:20,21:54:40
Shahdara,21:57:40,21:58:00
Barahkahu,21:59:40,21:59:40
Mandi Morh,21:30:00,21:30:00
Pully Stop,21:31:30,21:31:50
CDA Stop,21:33:12,21:33:32
Katarian Chungi,21:34:56,21:35:16
Katarian Chungi,21:36:36,21:36:56
Pindora,21:38:36,21:38:56
JP Metro Station,21:41:36,21:41:56
Faizabad Metro Station,21:45:46,21:46:06
ITP Driving Licence Centre,21:49:26,21:49:46
Margalla Town,21:52:26,21:52:46
Garden Avenue,21:54:26,21:54:46
Rawal Dam Chowk,21:57:06,21:57:26
Kashmir Chowk,22:00:21,22:00:41
Dhokri Chowk,22:02:40,22:03:00
Lake view Park,22:06:50,22:07:10
Malpur,22:09:20,22:09:40
Shahdara,22:12:40,22:13:00
Barahkahu,22:14:40,22:14:40
Mandi Morh,21:45:00,21:45:00
Pully Stop,21:46:30,21:46:50
CDA Stop,21:48:12,21:48:32
Katarian Chungi,21:49:56,21:50:16
Katarian Chungi,21:51:36,21:51:56
Pindora,21:53:36,21:53:56
JP Metro Station,21:56:36,21:56:56
Faizabad Metro Station,22:00:46,22:01:06
ITP Driving Licence Centre,22:04:26,22:04:46
Margalla Town,22:07:26,22:07:46
Garden Avenue,22:09:26,22:09:46
Rawal Dam Chowk,22:12:06,22:12:26
Kashmir Chowk,22:15:21,22:15:41
Dhokri Chowk,22:17:40,22:18:00
Lake view Park,22:21:50,22:22:10
Malpur,22:24:20,22:24:40
Shahdara,22:27:40,22:28:00
Barahkahu,22:29:40,22:29:40
Mandi Morh,22:00:00,22:00:00
Pully Stop,22:01:30,22:01:50
CDA Stop,22:03:12,22:03:32
Katarian Chungi,22:04:56,22:05:16
Katarian Chungi,22:06:36,22:06:56
Pindora,22:08:36,22:08:56
JP Metro Station,22:11:36,22:11:56
Faizabad Metro Station,22:15:46,22:16:06
ITP Driving Licence Centre,22:19:26,22:19:46
Margalla Town,22:22:26,22:22:46
Garden Avenue,22:24:26,22:24:46
Rawal Dam Chowk,22:27:06,22:27:26
Kashmir Chowk,22:30:21,22:30:41
Dhokri Chowk,22:32:40,22:33:00
Lake view Park,22:36:50,22:37:10
Malpur,22:39:20,22:39:40
Shahdara,22:42:40,22:43:00
Barahkahu,22:44:40,22:44:40
