StopName,ArrivalTime,DepartureTime
Multy Stop/Islamabad Gardens,13:41:20,13:41:40
NPF Housing Society,13:43:10,13:43:30
Khayaban e Iqbal,13:46:00,13:46:20
Sumbal Road,13:48:35,13:48:55
G10/G11,13:51:25,13:51:45
Sunday Bazar,13:54:25,13:54:45
G-10 Metro Station,13:55:55,13:56:15
Police Foundation,13:58:35,13:58:55
Nust Metro Station,14:02:15,14:02:15
D-12,13:35:00,13:35:00
D-12 Markaz,13:36:10,13:36:30
IESCO D-12,13:37:50,13:38:10
D-12 Service Road,13:40:20,13:40:40
E-11/2 / FECHS / Islamabad International Hospite,13:43:10,13:43:30
Multy Stop/Islamabad Gardens,13:46:20,13:46:40
NPF Housing Society,13:48:10,13:48:30
Khayaban e Iqbal,13:51:00,13:51:20
Sumbal Road,13:53:35,13:53:55
G10/G11,13:56:25,13:56:45
Sunday Bazar,13:59:25,13:59:45
G-10 Metro Station,14:00:55,14:01:15
Police Foundation,14:03:35,14:03:55
Nust Metro Station,14:07:15,14:07:15
D-12,13:40:00,13:40:00
D-12 Markaz,13:41:10,13:41:30
IESCO D-12,13:42:50,13:43:10
D-12 Service Road,13:45:20,13:45:40
E-11/2 / FECHS / Islamabad International Hospite,13:48:10,13:48:30
Multy Stop/Islamabad Gardens,13:51:20,13:51:40
NPF Housing Society,13:53:10,13:53:30
Khayaban e Iqbal,13:56:00,13:56:20
Sumbal Road,13:58:35,13:58:55
G10/G11,14:01:25,14:01:45
Sunday Bazar,14:04:25,14:04:45
G-10 Metro Station,14:05:55,14:06:15
Police Foundation,14:08:35,14:08:55
Nust Metro Station,14:12:15,14:12:15
D-12,13:45:00,13:45:00
D-12 Markaz,13:46:10,13:46:30
IESCO D-12,13:47:50,13:48:10
D-12 Service Road,13:50:20,13:50:40
E-11/2 / FECHS / Islamabad International Hospite,13:53:10,13:53:30
Multy Stop/Islamabad Gardens,13:56:20,13:56:40
NPF Housing Society,13:58:10,13:58:30
Khayaban e Iqbal,14:01:00,14:01:20
Sumbal Road,14:03:35,14:03:55
G10/G11,14:06:25,14:06:45
Sunday Bazar,14:09:25,14:09:45
G-10 Metro Station,14:10:55,14:11:15
Police Foundation,14:13:35,14:13:55
Nust Metro Station,14:17:15,14:17:15
D-12,13:50:00,13:50:00
D-12 Markaz,13:51:10,13:51:30
IESCO D-12,13:52:50,13:53:10
D-12 Service Road,13:55:20,13:55:40
E-11/2 / FECHS / Islamabad International Hospite,13:58:10,13:58:30
Multy Stop/Islamabad Gardens,14:01:20,14:01:40
NPF Housing Society,14:03:10,14:03:30
Khayaban e Iqbal,14:06:00,14:06:20
Sumbal Road,14:08:35,14:08:55
G10/G11,14:11:25,14:11:45
Sunday Bazar,14:14:25,14:14:45
G-10 Metro Station,14:15:55,14:16:15
Police Foundation,14:18:35,14:18:55
Nust Metro Station,14:22:15,14:22:15
D-12,13:55:00,13:55:00
D-12 Markaz,13:56:10,13:56:30
IESCO D-12,13:57:50,13:58:10
D-12 Service Road,14:00:20,14:00:40
E-11/2 / FECHS / Islamabad International Hospite,14:03:10,14:03:30
Multy Stop/Islamabad Gardens,14:06:20,14:06:40
NPF Housing Society,14:08:10,14:08:30
Khayaban e Iqbal,14:11:00,14:11:20
Sumbal Road,14:13:35,14:13:55
G10/G11,14:16:25,14:16:45
Sunday Bazar,14:19:25,14:19:45
G-10 Metro Station,14:20:55,14:21:15
Police Foundation,14:23:35,14:23:55
Nust Metro Station,14:27:15,14:27:15
D-12,14:00:00,14:00:00
D-12 Markaz,14:01:10,14:01:30
IESCO D-12,14:02:50,14:03:10
D-12 Service Road,14:05:20,14:05:40
E-11/2 / FECHS / Islamabad International Hospite,14:08:10,14:08:30
Multy Stop/Islamabad Gardens,14:11:20,14:11:40
NPF Housing Society,14:13:10,14:13:30
Khayaban e Iqbal,14:16:00,14:16:20
Sumbal Road,14:18:35,14:18:55
G10/G11,14:21:25,14:21:45
Sunday Bazar,14:24:25,14:24:45
G-10 Metro Station,14:25:55,14:26:15
Police Foundation,14:28:35,14:28:55
Nust Metro Station,14:32:15,14:32:15
D-12,14:05:00,14:05:00
D-12 Markaz,14:06:10,14:06:30
IESCO D-12,14:07:50,14:08:10
D-12 Service Road,14:10:20,14:10:40
E-11/2 / FECHS / Islamabad International Hospite,14:13:10,14:13:30
Multy Stop/Islamabad Gardens,14:16:20,14:16:40
NPF Housing Society,14:18:10,14:18:30
Khayaban e Iqbal,14:21:00,14:21:20
Sumbal Road,14:23:35,14:23:55
G10/G11,14:26:25,14:26:45
Sunday Bazar,14:29:25,14:29:45
G-10 Metro Station,14:30:55,14:31:15
Police Foundation,14:33:35,14:33:55
Nust Metro Station,14:37:15,14:37:15
D-12,14:10:00,14:10:00
D-12 Markaz,14:11:10,14:11:30
IESCO D-12,14:12:50,14:13:10
D-12 Service Road,14:15:20,14:15:40
E-11/2 / FECHS / Islamabad International Hospite,14:18:10,14:18:30
Multy Stop/Islamabad Gardens,14:21:20,14:21:40
NPF Housing Society,14:23:10,14:23:30
Khayaban e Iqbal,14:26:00,14:26:20
Sumbal Road,14:28:35,14:28:55
G10/G11,14:31:25,14:31:45
Sunday Bazar,14:34:25,14:34:45
G-10 Metro Station,14:35:55,14:36:15
Police Foundation,14:38:35,14:38:55
Nust Metro Station,14:42:15,14:42:15
D-12,14:15:00,14:15:00
D-12 Markaz,14:16:10,14:16:30
IESCO D-12,14:17:50,14:18:10
D-12 Service Road,14:20:20,14:20:40
E-11/2 / FECHS / Islamabad International Hospite,14:23:10,14:23:30
Multy Stop/Islamabad Gardens,14:26:20,14:26:40
NPF Housing Society,14:28:10,14:28:30
Khayaban e Iqbal,14:31:00,14:31:20
Sumbal Road,14:33:35,14:33:55
G10/G11,14:36:25,14:36:45
Sunday Bazar,14:39:25,14:39:45
G-10 Metro Station,14:40:55,14:41:15
Police Foundation,14:43:35,14:43:55
Nust Metro Station,14:47:15,14:47:15
D-12,14:20:00,14:20:00
D-12 Markaz,14:21:10,14:21:30
IESCO D-12,14:22:50,14:23:10
D-12 Service Road,14:25:20,14:25:40
E-11/2 / FECHS / Islamabad International Hospite,14:28:10,14:28:30
Multy Stop/Islamabad Gardens,14:31:20,14:31:40
NPF Housing Society,14:33:10,14:33:30
Khayaban e Iqbal,14:36:00,14:36:20
Sumbal Road,14:38:35,14:38:55
G10/G11,14:41:25,14:41:45
Sunday Bazar,14:44:25,14:44:45
G-10 Metro Station,14:45:55,14:46:15
Police Foundation,14:48:35,14:48:55
Nust Metro Station,14:52:15,14:52:15
D-12,14:25:00,14:25:00
D-12 Markaz,14:26:10,14:26:30
IESCO D-12,14:27:50,14:28:10
D-12 Service Road,14:30:20,14:30:40
E-11/2 / FECHS / Islamabad International Hospite,14:33:10,14:33:30
Multy Stop/Islamabad Gardens,14:36:20,14:36:40
NPF Housing Society,14:38:10,14:38:30
Khayaban e Iqbal,14:41:00,14:41:20
Sumbal Road,14:43:35,14:43:55
G10/G11,14:46:25,14:46:45
Sunday Bazar,14:49:25,14:49:45
G-10 Metro Station,14:50:55,14:51:15
Police Foundation,14:53:35,14:53:55
Nust Metro Station,14:57:15,14:57:15
D-12,14:30:00,14:30:00
D-12 Markaz,14:31:10,14:31:30
IESCO D-12,14:32:50,14:33:10
D-12 Service Road,14:35:20,14:35:40
E-11/2 / FECHS / Islamabad International Hospite,14:38:10,14:38:30
Multy Stop/Islamabad Gardens,14:41:20,14:41:40
NPF Housing Society,14:43:10,14:43:30
Khayaban e Iqbal,14:46:00,14:46:20
Sumbal Road,14:48:35,14:48:55
G10/G11,14:51:25,14:51:45
Sunday Bazar,14:54:25,14:54:45
G-10 Metro Station,14:55:55,14:56:15
Police Foundation,14:58:35,14:58:55
Nust Metro Station,15:02:15,15:02:15
D-12,14:35:00,14:35:00
D-12 Markaz,14:36:10,14:36:30
IESCO D-12,14:37:50,14:38:10
D-12 Service Road,14:40:20,14:40:40
E-11/2 / FECHS / Islamabad International Hospite,14:43:10,14:43:30
Multy Stop/Islamabad Gardens,14:46:20,14:46:40
NPF Housing Society,14:48:10,14:48:30
Khayaban e Iqbal,14:51:00,14:51:20
Sumbal Road,14:53:35,14:53:55
G10/G11,14:56:25,14:56:45
Sunday Bazar,14:59:25,14:59:45
G-10 Metro Station,15:00:55,15:01:15
Police Foundation,15:03:35,15:03:55
Nust Metro Station,15:07:15,15:07:15
D-12,14:40:00,14:40:00
D-12 Markaz,14:41:10,14:41:30
IESCO D-12,14:42:50,14:43:10
D-12 Service Road,14:45:20,14:45:40
E-11/2 / FECHS / Islamabad International Hospite,14:48:10,14:48:30
Multy Stop/Islamabad Gardens,14:51:20,14:51:40
NPF Housing Society,14:53:10,14:53:30
Khayaban e Iqbal,14:56:00,14:56:20
Sumbal Road,14:58:35,14:58:55
G10/G11,15:01:25,15:01:45
Sunday Bazar,15:04:25,15:04:45
G-10 Metro Station,15:05:55,15:06:15
Police Foundation,15:08:35,15:08:55
Nust Metro Station,15:12:15,15:12:15
D-12,14:45:00,14:45:00
D-12 Markaz,14:46:10,14:46:30
IESCO D-12,14:47:50,14:48:10
D-12 Service Road,14:50:20,14:50:40
E-11/2 / FECHS / Islamabad International Hospite,14:53:10,14:53:30
Multy Stop/Islamabad Gardens,14:56:20,14:56:40
NPF Housing Society,14:58:10,14:58:30
Khayaban e Iqbal,15:01:00,15:01:20
Sumbal Road,15:03:35,15:03:55
G10/G11,15:06:25,15:06:45
Sunday Bazar,15:09:25,15:09:45
G-10 Metro Station,15:10:55,15:11:15
Police Foundation,15:13:35,15:13:55
Nust Metro Station,15:17:15,15:17:15
D-12,14:50:00,14:50:00
D-12 Markaz,14:51:10,14:51:30
IESCO D-12,14:52:50,14:53:10
D-12 Service Road,14:55:20,14:55:40
E-11/2 / FECHS / Islamabad International Hospite,14:58:10,14:58:30
Multy Stop/Islamabad Gardens,15:01:20,15:01:40
NPF Housing Society,15:03:10,15:03:30
Khayaban e Iqbal,15:06:00,15:06:20
Sumbal Road,15:08:35,15:08:55
G10/G11,15:11:25,15:11:45
Sunday Bazar,15:14:25,15:14:45
G-10 Metro Station,15:15:55,15:16:15
Police Foundation,15:18:35,15:18:55
Nust Metro Station,15:22:15,15:22:15
D-12,14:55:00,14:55:00
D-12 Markaz,14:56:10,14:56:30
IESCO D-12,14:57:50,14:58:10
D-12 Service Road,15:00:20,15:00:40
E-11/2 / FECHS / Islamabad International Hospite,15:03:10,15:03:30
Multy Stop/Islamabad Gardens,15:06:20,15:06:40
NPF Housing Society,15:08:10,15:08:30
Khayaban e Iqbal,15:11:00,15:11:20
Sumbal Road,15:13:35,15:13:55
G10/G11,15:16:25,15:16:45
Sunday Bazar,15:19:25,15:19:45
G-10 Metro Station,15:20:55,15:21:15
Police Foundation,15:23:35,15:23:55
Nust Metro Station,15:27:15,15:27:15
D-12,15:00:00,15:00:00
D-12 Markaz,15:01:10,15:01:30
IESCO D-12,15:02:50,15:03:10
D-12 Service Road,15:05:20,15:05:40
E-11/2 / FECHS / Islamabad International Hospite,15:08:10,15:08:30
Multy Stop/Islamabad Gardens,15:11:20,15:11:40
NPF Housing Society,15:13:10,15:13:30
Khayaban e Iqbal,15:16:00,15:16:20
Sumbal Road,15:18:35,15:18:55
G10/G11,15:21:25,15:21:45
Sunday Bazar,15:24:25,15:24:45
G-10 Metro Station,15:25:55,15:26:15
Police Foundation,15:28:35,15:28:55
Nust Metro Station,15:32:15,15:32:15
D-12,15:05:00,15:05:00
D-12 Markaz,15:06:10,15:06:30
IESCO D-12,15:07:50,15:08:10
D-12 Service Road,15:10:20,15:10:40
E-11/2 / FECHS / Islamabad International Hospite,15:13:10,15:13:30
Multy Stop/Islamabad Gardens,15:16:20,15:16:40
NPF Housing Society,15:18:10,15:18:30
Khayaban e Iqbal,15:21:00,15:21:20
Sumbal Road,15:23:35,15:23:55
G10/G11,15:26:25,15:26:45
Sunday Bazar,15:29:25,15:29:45
G-10 Metro Station,15:30:55,15:31:15
Police Foundation,15:33:35,15:33:55
Nust Metro Station,15:37:15,15:37:15
D-12,15:10:00,15:10:00
D-12 Markaz,15:11:10,15:11:30
IESCO D-12,15:12:50,15:13:10
D-12 Service Road,15:15:20,15:15:40
E-11/2 / FECHS / Islamabad International Hospite,15:18:10,15:18:30
Multy Stop/Islamabad Gardens,15:21:20,15:21:40
NPF Housing Society,15:23:10,15:23:30
Khayaban e Iqbal,15:26:00,15:26:20
Sumbal Road,15:28:35,15:28:55
G10/G11,15:31:25,15:31:45
Sunday Bazar,15:34:25,15:34:45
G-10 Metro Station,15:35:55,15:36:15
Police Foundation,15:38:35,15:38:55
Nust Metro Station,15:42:15,15:42:15
D-12,15:15:00,15:15:00
D-12 Markaz,15:16:10,15:16:30
IESCO D-12,15:17:50,15:18:10
D-12 Service Road,15:20:20,15:20:40
E-11/2 / FECHS / Islamabad International Hospite,15:23:10,15:23:30
Multy Stop/Islamabad Gardens,15:26:20,15:26:40
NPF Housing Society,15:28:10,15:28:30
Khayaban e Iqbal,15:31:00,15:31:20
Sumbal Road,15:33:35,15:33:55
G10/G11,15:36:25,15:36:45
Sunday Bazar,15:39:25,15:39:45
G-10 Metro Station,15:40:55,15:41:15
Police Foundation,15:43:35,15:43:55
Nust Metro Station,15:47:15,15:47:15
D-12,15:20:00,15:20:00
D-12 Markaz,15:21:10,15:21:30
IESCO D-12,15:22:50,15:23:10
D-12 Service Road,15:25:20,15:25:40
E-11/2 / FECHS / Islamabad International Hospite,15:28:10,15:28:30
Multy Stop/Islamabad Gardens,15:31:20,15:31:40
NPF Housing Society,15:33:10,15:33:30
Khayaban e Iqbal,15:36:00,15:36:20
Sumbal Road,15:38:35,15:38:55
G10/G11,15:41:25,15:41:45
Sunday Bazar,15:44:25,15:44:45
G-10 Metro Station,15:45:55,15:46:15
Police Foundation,15:48:35,15:48:55
Nust Metro Station,15:52:15,15:52:15
D-12,15:25:00,15:25:00
D-12 Markaz,15:26:10,15:26:30
IESCO D-12,15:27:50,15:28:10
D-12 Service Road,15:30:20,15:30:40
E-11/2 / FECHS / Islamabad International Hospite,15:33:10,15:33:30
Multy Stop/Islamabad Gardens,15:36:20,15:36:40
NPF Housing Society,15:38:10,15:38:30
Khayaban e Iqbal,15:41:00,15:41:20
Sumbal Road,15:43:35,15:43:55
G10/G11,15:46:25,15:46:45
Sunday Bazar,15:49:25,15:49:45
G-10 Metro Station,15:50:55,15:51:15
Police Foundation,15:53:35,15:53:55
Nust Metro Station,15:57:15,15:57:15
D-12,15:30:00,15:30:00
D-12 Markaz,15:31:10,15:31:30
IESCO D-12,15:32:50,15:33:10
D-12 Service Road,15:35:20,15:35:40
E-11/2 / FECHS / Islamabad International Hospite,15:38:10,15:38:30
Multy Stop/Islamabad Gardens,15:41:20,15:41:40
NPF Housing Society,15:43:10,15:43:30
Khayaban e Iqbal,15:46:00,15:46:20
Sumbal Road,15:48:35,15:48:55
G10/G11,15:51:25,15:51:45
Sunday Bazar,15:54:25,15:54:45
G-10 Metro Station,15:55:55,15:56:15
Police Foundation,15:58:35,15:58:55
Nust Metro Station,16:02:15,16:02:15
D-12,15:35:00,15:35:00
D-12 Markaz,15:36:10,15:36:30
IESCO D-12,15:37:50,15:38:10
D-12 Service Road,15:40:20,15:40:40
E-11/2 / FECHS / Islamabad International Hospite,15:43:10,15:43:30
Multy Stop/Islamabad Gardens,15:46:20,15:46:40
NPF Housing Society,15:48:10,15:48:30
Khayaban e Iqbal,15:51:00,15:51:20
Sumbal Road,15:53:35,15:53:55
G10/G11,15:56:25,15:56:45
Sunday Bazar,15:59:25,15:59:45
G-10 Metro Station,16:00:55,16:01:15
Police Foundation,16:03:35,16:03:55
Nust Metro Station,16:07:15,16:07:15
D-12,15:40:00,15:40:00
D-12 Markaz,15:41:10,15:41:30
IESCO D-12,15:42:50,15:43:10
D-12 Service Road,15:45:20,15:45:40
E-11/2 / FECHS / Islamabad International Hospite,15:48:10,15:48:30
Multy Stop/Islamabad Gardens,15:51:20,15:51:40
NPF Housing Society,15:53:10,15:53:30
Khayaban e Iqbal,15:56:00,15:56:20
Sumbal Road,15:58:35,15:58:55
G10/G11,16:01:25,16:01:45
Sunday Bazar,16:04:25,16:04:45
G-10 Metro Station,16:05:55,16:06:15
Police Foundation,16:08:35,16:08:55
Nust Metro Station,16:12:15,16:12:15
D-12,15:45:00,15:45:00
D-12 Markaz,15:46:10,15:46:30
IESCO D-12,15:47:50,15:48:10
D-12 Service Road,15:50:20,15:50:40
E-11/2 / FECHS / Islamabad International Hospite,15:53:10,15:53:30
Multy Stop/Islamabad Gardens,15:56:20,15:56:40
NPF Housing Society,15:58:10,15:58:30
Khayaban e Iqbal,16:01:00,16:01:20
Sumbal Road,16:03:35,16:03:55
G10/G11,16:06:25,16:06:45
Sunday Bazar,16:09:25,16:09:45
G-10 Metro Station,16:10:55,16:11:15
Police Foundation,16:13:35,16:13:55
Nust Metro Station,16:17:15,16:17:15
D-12,15:50:00,15:50:00
D-12 Markaz,15:51:10,15:51:30
IESCO D-12,15:52:50,15:53:10
D-12 Service Road,15:55:20,15:55:40
E-11/2 / FECHS / Islamabad International Hospite,15:58:10,15:58:30
Multy Stop/Islamabad Gardens,16:01:20,16:01:40
NPF Housing Society,16:03:10,16:03:30
Khayaban e Iqbal,16:06:00,16:06:20
Sumbal Road,16:08:35,16:08:55
G10/G11,16:11:25,16:11:45
Sunday Bazar,16:14:25,16:14:45
G-10 Metro Station,16:15:55,16:16:15
Police Foundation,16:18:35,16:18:55
Nust Metro Station,16:22:15,16:22:15
D-12,15:55:00,15:55:00
D-12 Markaz,15:56:10,15:56:30
IESCO D-12,15:57:50,15:58:10
D-12 Service Road,16:00:20,16:00:40
E-11/2 / FECHS / Islamabad International Hospite,16:03:10,16:03:30
Multy Stop/Islamabad Gardens,16:06:20,16:06:40
NPF Housing Society,16:08:10,16:08:30
Khayaban e Iqbal,16:11:00,16:11:20
Sumbal Road,16:13:35,16:13:55
G10/G11,16:16:25,16:16:45
Sunday Bazar,16:19:25,16:19:45
G-10 Metro Station,16:20:55,16:21:15
Police Foundation,16:23:35,16:23:55
Nust Metro Station,16:27:15,16:27:15
D-12,16:00:00,16:00:00
D-12 Markaz,16:01:10,16:01:30
IESCO D-12,16:02:50,16:03:10
D-12 Service Road,16:05:20,16:05:40
E-11/2 / FECHS / Islamabad International Hospite,16:08:10,16:08:30
Multy Stop/Islamabad Gardens,16:11:20,16:11:40
NPF Housing Society,16:13:10,16:13:30
Khayaban e Iqbal,16:16:00,16:16:20
Sumbal Road,16:18:35,16:18:55
G10/G11,16:21:25,16:21:45
Sunday Bazar,16:24:25,16:24:45
G-10 Metro Station,16:25:55,16:26:15
Police Foundation,16:28:35,16:28:55
Nust Metro Station,16:32:15,16:32:15
D-12,16:05:00,16:05:00
D-12 Markaz,16:06:10,16:06:30
IESCO D-12,16:07:50,16:08:10
D-12 Service Road,16:10:20,16:10:40
E-11/2 / FECHS / Islamabad International Hospite,16:13:10,16:13:30
Multy Stop/Islamabad Gardens,16:16:20,16:16:40
NPF Housing Society,16:18:10,16:18:30
Khayaban e Iqbal,16:21:00,16:21:20
Sumbal Road,16:23:35,16:23:55
G10/G11,16:26:25,16:26:45
Sunday Bazar,16:29:25,16:29:45
G-10 Metro Station,16:30:55,16:31:15
Police Foundation,16:33:35,16:33:55
Nust Metro Station,16:37:15,16:37:15
D-12,16:10:00,16:10:00
D-12 Markaz,16:11:10,16:11:30
IESCO D-12,16:12:50,16:13:10
D-12 Service Road,16:15:20,16:15:40
E-11/2 / FECHS / Islamabad International Hospite,16:18:10,16:18:30
Multy Stop/Islamabad Gardens,16:21:20,16:21:40
NPF Housing Society,16:23:10,16:23:30
Khayaban e Iqbal,16:26:00,16:26:20
Sumbal Road,16:28:35,16:28:55
G10/G11,16:31:25,16:31:45
Sunday Bazar,16:34:25,16:34:45
G-10 Metro Station,16:35:55,16:36:15
Police Foundation,16:38:35,16:38:55
Nust Metro Station,16:42:15,16:42:15
D-12,16:15:00,16:15:00
D-12 Markaz,16:16:10,16:16:30
IESCO D-12,16:17:50,16:18:10
D-12 Service Road,16:20:20,16:20:40
E-11/2 / FECHS / Islamabad International Hospite,16:23:10,16:23:30
Multy Stop/Islamabad Gardens,16:26:20,16:26:40
NPF Housing Society,16:28:10,16:28:30
Khayaban e Iqbal,16:31:00,16:31:20
Sumbal Road,16:33:35,16:33:55
G10/G11,16:36:25,16:36:45
Sunday Bazar,16:39:25,16:39:45
G-10 Metro Station,16:40:55,16:41:15
Police Foundation,16:43:35,16:43:55
Nust Metro Station,16:47:15,16:47:15
D-12,16:20:00,16:20:00
D-12 Markaz,16:21:10,16:21:30
IESCO D-12,16:22:50,16:23:10
D-12 Service Road,16:25:20,16:25:40
E-11/2 / FECHS / Islamabad International Hospite,16:28:10,16:28:30
Multy Stop/Islamabad Gardens,16:31:20,16:31:40
NPF Housing Society,16:33:10,16:33:30
Khayaban e Iqbal,16:36:00,16:36:20
Sumbal Road,16:38:35,16:38:55
G10/G11,16:41:25,16:41:45
Sunday Bazar,16:44:25,16:44:45
G-10 Metro Station,16:45:55,16:46:15
Police Foundation,16:48:35,16:48:55
Nust Metro Station,16:52:15,16:52:15
D-12,16:25:00,16:25:00
D-12 Markaz,16:26:10,16:26:30
IESCO D-12,16:27:50,16:28:10
D-12 Service Road,16:30:20,16:30:40
E-11/2 / FECHS / Islamabad International Hospite,16:33:10,16:33:30
Multy Stop/Islamabad Gardens,16:36:20,16:36:40
NPF Housing Society,16:38:10,16:38:30
Khayaban e Iqbal,16:41:00,16:41:20
Sumbal Road,16:43:35,16:43:55
G10/G11,16:46:25,16:46:45
Sunday Bazar,16:49:25,16:49:45
G-10 Metro Station,16:50:55,16:51:15
Police Foundation,16:53:35,16:53:55
Nust Metro Station,16:57:15,16:57:15
D-12,16:30:00,16:30:00
D-12 Markaz,16:31:10,16:31:30
IESCO D-12,16:32:50,16:33:10
D-12 Service Road,16:35:20,16:35:40
E-11/2 / FECHS / Islamabad International Hospite,16:38:10,16:38:30
Multy Stop/Islamabad Gardens,16:41:20,16:41:40
NPF Housing Society,16:43:10,16:43:30
Khayaban e Iqbal,16:46:00,16:46:20
Sumbal Road,16:48:35,16:48:55
G10/G11,16:51:25,16:51:45
Sunday Bazar,16:54:25,16:54:45
G-10 Metro Station,16:55:55,16:56:15
Police Foundation,16:58:35,16:58:55
Nust Metro Station,17:02:15,17:02:15
D-12,16:35:00,16:35:00
D-12 Markaz,16:36:10,16:36:30
IESCO D-12,16:37:50,16:38:10
D-12 Service Road,16:40:20,16:40:40
E-11/2 / FECHS / Islamabad International Hospite,16:43:10,16:43:30
Multy Stop/Islamabad Gardens,16:46:20,16:46:40
NPF Housing Society,16:48:10,16:48:30
Khayaban e Iqbal,16:51:00,16:51:20
Sumbal Road,16:53:35,16:53:55
G10/G11,16:56:25,16:56:45
Sunday Bazar,16:59:25,16:59:45
G-10 Metro Station,17:00:55,17:01:15
Police Foundation,17:03:35,17:03:55
Nust Metro Station,17:07:15,17:07:15
D-12,16:40:00,16:40:00
D-12 Markaz,16:41:10,16:41:30
IESCO D-12,16:42:50,16:43:10
D-12 Service Road,16:45:20,16:45:40
E-11/2 / FECHS / Islamabad International Hospite,16:48:10,16:48:30
Multy Stop/Islamabad Gardens,16:51:20,16:51:40
NPF Housing Society,16:53:10,16:53:30
Khayaban e Iqbal,16:56:00,16:56:20
Sumbal Road,16:58:35,16:58:55
G10/G11,17:01:25,17:01:45
Sunday Bazar,17:04:25,17:04:45
G-10 Metro Station,17:05:55,17:06:15
Police Foundation,17:08:35,17:08:55
Nust Metro Station,17:12:15,17:12:15
D-12,16:45:00,16:45:00
D-12 Markaz,16:46:10,16:46:30
IESCO D-12,16:47:50,16:48:10
D-12 Service Road,16:50:20,16:50:40
E-11/2 / FECHS / Islamabad International Hospite,16:53:10,16:53:30
Multy Stop/Islamabad Gardens,16:56:20,16:56:40
NPF Housing Society,16:58:10,16:58:30
Khayaban e Iqbal,17:01:00,17:01:20
Sumbal Road,17:03:35,17:03:55
G10/G11,17:06:25,17:06:45
Sunday Bazar,17:09:25,17:09:45
G-10 Metro Station,17:10:55,17:11:15
Police Foundation,17:13:35,17:13:55
Nust Metro Station,17:17:15,17:17:15
D-12,16:50:00,16:50:00
D-12 Markaz,16:51:10,16:51:30
IESCO D-12,16:52:50,16:53:10
D-12 Service Road,16:55:20,16:55:40
E-11/2 / FECHS / Islamabad International Hospite,16:58:10,16:58:30
Multy Stop/Islamabad Gardens,17:01:20,17:01:40
NPF Housing Society,17:03:10,17:03:30
Khayaban e Iqbal,17:06:00,17:06:20
Sumbal Road,17:08:35,17:08:55
G10/G11,17:11:25,17:11:45
Sunday Bazar,17:14:25,17:14:45
G-10 Metro Station,17:15:55,17:16:15
Police Foundation,17:18:35,17:18:55
Nust Metro Station,17:22:15,17:22:15
D-12,16:55:00,16:55:00
D-12 Markaz,16:56:10,16:56:30
IESCO D-12,16:57:50,16:58:10
D-12 Service Road,17:00:20,17:00:40
E-11/2 / FECHS / Islamabad International Hospite,17:03:10,17:03:30
Multy Stop/Islamabad Gardens,17:06:20,17:06:40
NPF Housing Society,17:08:10,17:08:30
Khayaban e Iqbal,17:11:00,17:11:20
Sumbal Road,17:13:35,17:13:55
G10/G11,17:16:25,17:16:45
Sunday Bazar,17:19:25,17:19:45
G-10 Metro Station,17:20:55,17:21:15
Police Foundation,17:23:35,17:23:55
Nust Metro Station,17:27:15,17:27:15
D-12,17:00:00,17:00:00
D-12 Markaz,17:01:10,17:01:30
IESCO D-12,17:02:50,17:03:10
D-12 Service Road,17:05:20,17:05:40
E-11/2 / FECHS / Islamabad International Hospite,17:08:10,17:08:30
Multy Stop/Islamabad Gardens,17:11:20,17:11:40
NPF Housing Society,17:13:10,17:13:30
Khayaban e Iqbal,17:16:00,17:16:20
Sumbal Road,17:18:35,17:18:55
G10/G11,17:21:25,17:21:45
Sunday Bazar,17:24:25,17:24:45
G-10 Metro Station,17:25:55,17:26:15
Police Foundation,17:28:35,17:28:55
Nust Metro Station,17:32:15,17:32:15
D-12,17:05:00,17:05:00
D-12 Markaz,17:06:10,17:06:30
IESCO D-12,17:07:50,17:08:10
D-12 Service Road,17:10:20,17:10:40
E-11/2 / FECHS / Islamabad International Hospite,17:13:10,17:13:30
Multy Stop/Islamabad Gardens,17:16:20,17:16:40
NPF Housing Society,17:18:10,17:18:30
Khayaban e Iqbal,17:21:00,17:21:20
Sumbal Road,17:23:35,17:23:55
G10/G11,17:26:25,17:26:45
Sunday Bazar,17:29:25,17:29:45
G-10 Metro Station,17:30:55,17:31:15
Police Foundation,17:33:35,17:33:55
Nust Metro Station,17:37:15,17:37:15
D-12,17:10:00,17:10:00
D-12 Markaz,17:11:10,17:11:30
IESCO D-12,17:12:50,17:13:10
D-12 Service Road,17:15:20,17:15:40
E-11/2 / FECHS / Islamabad International Hospite,17:18:10,17:18:30
Multy Stop/Islamabad Gardens,17:21:20,17:21:40
NPF Housing Society,17:23:10,17:23:30
Khayaban e Iqbal,17:26:00,17:26:20
Sumbal Road,17:28:35,17:28:55
G10/G11,17:31:25,17:31:45
Sunday Bazar,17:34:25,17:34:45
G-10 Metro Station,17:35:55,17:36:15
Police Foundation,17:38:35,17:38:55
Nust Metro Station,17:42:15,17:42:15
D-12,17:15:00,17:15:00
D-12 Markaz,17:16:10,17:16:30
IESCO D-12,17:17:50,17:18:10
D-12 Service Road,17:20:20,17:20:40
E-11/2 / FECHS / Islamabad International Hospite,17:23:10,17:23:30
Multy Stop/Islamabad Gardens,17:26:20,17:26:40
NPF Housing Society,17:28:10,17:28:30
Khayaban e Iqbal,17:31:00,17:31:20
Sumbal Road,17:33:35,17:33:55
G10/G11,17:36:25,17:36:45
